term,count_a,count_b,log_odds,z_score,winner,feature_type,comparison,corpus_a,corpus_b,category,winner_corpus
documentationdesign,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationdevelop,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationdrive,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationexcellent,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationexperience,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationlive,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationproduct,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationprofessional,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationprogramming,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationproject,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationprovide,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationsautomate,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationshare,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationsupplying,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationthoroughly,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationuphold,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentationwork,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentsbs,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentsbuild,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentsdevelop,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentsensure,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
documentsother,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doelocation,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doesdesign,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doin,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doingas,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doingconsult,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doingdesign,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doingprimary,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doingwe're,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doipexposure,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dolomitic,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domainability,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domainaptitude,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domaincontinually,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domaindiagnose,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domainphysical,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domainsability,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domainsexperience,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domainsstrong,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domainstrong,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domesticrelocation,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domex,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
domiciled,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
donating,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
donationsprofessional,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doneexperienced,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
donesolid,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dont,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doorbell,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doorsexperience,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
doprovides,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dother,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dothis,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dotnetability,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dotnetcorefrontend,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dotnetdesign,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dotnetdevelop,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dotnetimplement,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dotnetjqueryaspdotnetmvcsqlentity,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dotnetnunitlinqperforming,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dotnetstrong,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dowe,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
downhole,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
downloadable,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
downright,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
downtimedefining,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
downwards,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dpei,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dpes,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dplyr,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
draas,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dragons,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,ai_tool,senior_2024
dressmedical,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
driscollsdriscoll's,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
drivable,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
driveexperience,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
drivefull,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
drivenhands,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
driventeamwork,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
driverhands,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
driversknowledge,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
driversoftware,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
driversperuse,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
driverstcp,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
drivewell,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
drush,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dsclanguages,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dsl,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dtech,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dtfts,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dubeyatika,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ducati,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
duettowe,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dummy,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
duping,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
durandaljs,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
durations,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesarchitect,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesdesign,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesdevelop,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesdevelops,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesdisplays,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesevaluates,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutieslead,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesother,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesproactively,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesprovide,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dutiesyou,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dvp,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dyanmodb,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dynamodbai,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dynamodbexperience,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dynamodbhands,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dynamodbknowledgeable,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dynatracegood,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dynatraceneed,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
dynatraceo,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
eacs,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
earthmoving,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
easypower,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ebprs,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ebswill,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecargo,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecdsa,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ececonfiguring,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
echocardiograms,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecis,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
economydrive,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecosystemexperience,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecosystemscollaborative,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecosystemsstrong,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecrjenkins,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecrproficiency,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecsazure,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecsexperience,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ecskafka,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
eddsa,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
edges,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
edifamiliar,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
editionsexpert,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
edmcs,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
educationand,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
educationdegree,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,credential,senior_2024
educationmsee,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
educationproven,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
educationrequired,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
educations,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
eeminimum,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ees,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectivelycollaborate,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectivelydrives,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectivelyexcellent,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectivelygreat,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectivelyideal,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectivelyminimum,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectivelystrong,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectivelyyou,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectivenessmonitor,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectiverecognizing,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effectiveyou,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effector,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficienciescommunication,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencyability,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencyassure,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencydemonstrate,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencydemonstrated,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencydocument,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencygood,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencymake,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencymentor,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencyperform,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficiencytroubleshoot,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficientgeneralize,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficientlyexcellent,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficientlyimplement,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficientlyleading,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficientlyworking,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
efficientskills,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effortauthor,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effortaws,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effortcontribute,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effortschampion,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
effortshas,1,0,4.2118188390012055,0.6474124136170782,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
