company,n,j1,j2,j3,j4,n_yoe,is_aggregator,mode_industry,sources_present,n_sources,j1_share,j2_share,j3_share,j4_share,flag
Valorem Reply,12,0.0,0.0,1.0,6.0,12.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.08333333333333333,0.5,False
VanderHouwen,6,0.0,0.0,1.0,1.0,5.0,False,Wholesale,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.2,0.2,False
Vanguard,36,1.0,1.0,2.0,8.0,31.0,False,Financial Services,"['kaggle_asaniczka', 'scraped']",2,0.027777777777777776,0.027777777777777776,0.06451612903225806,0.25806451612903225,False
Vantage Consulting,6,0.0,0.0,0.0,1.0,4.0,False,HVAC and Refrigeration Equipment Manufacturing,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.0,0.25,False
Vantage Point Consulting Inc.,6,0.0,0.0,0.0,0.0,2.0,False,IT Services and IT Consulting,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
Vantor,21,2.0,2.0,6.0,9.0,18.0,False,Software Development,['scraped'],1,0.09523809523809523,0.09523809523809523,0.3333333333333333,0.5,False
Vast,11,0.0,0.0,0.0,1.0,11.0,False,Defense and Space Manufacturing,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.09090909090909091,False
VeeAR Projects Inc.,29,0.0,0.0,1.0,2.0,10.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.1,0.2,False
Veeva Systems,30,1.0,1.0,0.0,4.0,18.0,False,Software Development,"['kaggle_arshkon', 'scraped']",2,0.03333333333333333,0.03333333333333333,0.0,0.2222222222222222,False
Veho,6,0.0,0.0,0.0,1.0,6.0,False,Consumer Services,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.0,0.16666666666666666,False
Venmo,20,0.0,0.0,2.0,8.0,20.0,False,Software Development,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.1,0.4,False
Venteon,7,0.0,0.0,0.0,1.0,2.0,False,Manufacturing,['scraped'],1,0.0,0.0,0.0,0.5,False
Veracity Software Inc,10,0.0,0.0,0.0,1.0,6.0,False,Financial Services,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.0,0.16666666666666666,False
Vercel,6,0.0,0.0,0.0,0.0,6.0,False,Software Development,['scraped'],1,0.0,0.0,0.0,0.0,False
Verdant Infotech Solutions,10,0.0,0.0,0.0,1.0,6.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.16666666666666666,False
"Veridian Tech Solutions, Inc.",13,0.0,0.0,0.0,2.0,5.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.0,0.4,False
VeriiPro,5,0.0,0.0,0.0,0.0,3.0,False,"Technology, Information and Internet",['scraped'],1,0.0,0.0,0.0,0.0,False
Verisk,17,0.0,0.0,1.0,4.0,9.0,False,Information Services,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.1111111111111111,0.4444444444444444,False
Verizon,16,2.0,2.0,0.0,1.0,15.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.125,0.125,0.0,0.06666666666666667,False
Verkada,50,1.0,1.0,3.0,10.0,38.0,False,Software Development,"['kaggle_asaniczka', 'scraped']",2,0.02,0.02,0.07894736842105263,0.2631578947368421,False
Versa Networks,5,0.0,0.0,0.0,0.0,0.0,False,Software Development,['scraped'],1,0.0,0.0,,,False
"Versique Executive, Professional & Interim Recruiting",5,0.0,0.0,1.0,2.0,5.0,False,Staffing and Recruiting,['scraped'],1,0.0,0.0,0.2,0.4,False
Vertafore,9,0.0,0.0,4.0,4.0,7.0,False,Software Development,['scraped'],1,0.0,0.0,0.5714285714285714,0.5714285714285714,False
Vertex Elite LLC,7,0.0,0.0,0.0,0.0,1.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.0,0.0,False
"Verticalmove, Inc",10,0.0,0.0,1.0,1.0,9.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.1111111111111111,0.1111111111111111,False
Vertiv,10,0.0,0.0,2.0,2.0,9.0,False,"Appliances, Electrical, and Electronics Manufacturing","['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.2222222222222222,0.2222222222222222,False
VetJobs,14,1.0,1.0,3.0,5.0,11.0,False,Armed Forces,"['kaggle_asaniczka', 'scraped']",2,0.07142857142857142,0.07142857142857142,0.2727272727272727,0.45454545454545453,False
Via,7,0.0,0.0,0.0,0.0,7.0,False,IT Services and IT Consulting,['scraped'],1,0.0,0.0,0.0,0.0,False
Viant Technology,5,0.0,0.0,0.0,0.0,1.0,False,Advertising Services,['scraped'],1,0.0,0.0,0.0,0.0,False
Viasat,21,3.0,3.0,4.0,5.0,15.0,False,Defense and Space Manufacturing,"['kaggle_arshkon', 'scraped']",2,0.14285714285714285,0.14285714285714285,0.26666666666666666,0.3333333333333333,False
Vibotek LLC,8,0.0,0.0,0.0,2.0,5.0,False,IT Services and IT Consulting,['scraped'],1,0.0,0.0,0.0,0.4,False
Virtusa,40,0.0,0.0,2.0,7.0,21.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.09523809523809523,0.3333333333333333,False
Visa,84,2.0,2.0,41.0,49.0,73.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.023809523809523808,0.023809523809523808,0.5616438356164384,0.6712328767123288,True
Visionary Innovative Technology Solutions LLC,32,0.0,0.0,1.0,1.0,13.0,True,Banking,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.07692307692307693,0.07692307692307693,False
"Visionist, Inc.",24,5.0,5.0,2.0,4.0,21.0,False,Software Development and Defense and Space Manufacturing,"['kaggle_asaniczka', 'scraped']",2,0.20833333333333334,0.20833333333333334,0.09523809523809523,0.19047619047619047,False
Visionyle Solutions,7,1.0,1.0,1.0,1.0,7.0,False,,['kaggle_asaniczka'],1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,False
Vista Applied Solutions Group Inc,11,0.0,0.0,0.0,0.0,4.0,False,IT Services and IT Consulting,['scraped'],1,0.0,0.0,0.0,0.0,False
Vitol,10,0.0,0.0,0.0,2.0,8.0,False,Oil and Gas,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.25,False
Vivint,5,0.0,0.0,0.0,0.0,3.0,False,Computers and Electronics Manufacturing,"['kaggle_arshkon', 'kaggle_asaniczka']",2,0.0,0.0,0.0,0.0,False
Vodastra Technologies,12,0.0,0.0,1.0,2.0,6.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.16666666666666666,0.3333333333333333,False
"Voloridge Investment Management, LLC",8,1.0,1.0,0.0,0.0,5.0,False,Financial Services,"['kaggle_asaniczka', 'scraped']",2,0.125,0.125,0.0,0.0,False
VolunteerMatch,18,1.0,1.0,2.0,2.0,2.0,False,Civic and Social Organizations,"['kaggle_arshkon', 'kaggle_asaniczka']",2,0.05555555555555555,0.05555555555555555,1.0,1.0,True
Vorto,5,0.0,0.0,0.0,0.0,4.0,False,"Transportation, Logistics, Supply Chain and Storage","['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
Voto Consulting LLC,8,0.0,0.0,1.0,1.0,5.0,True,Software Development,['scraped'],1,0.0,0.0,0.2,0.2,False
Voyager Technologies,6,0.0,0.0,1.0,3.0,5.0,False,Defense and Space Manufacturing,['scraped'],1,0.0,0.0,0.2,0.6,False
VySystems,18,0.0,0.0,0.0,2.0,10.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.0,0.2,False
W3Global,13,0.0,0.0,2.0,5.0,10.0,False,Hospitals and Health Care,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.2,0.5,False
WD,11,1.0,1.0,0.0,0.0,0.0,False,"Computer Hardware Manufacturing, Computers and Electronics Manufacturing, and Semiconductor Manufacturing",['scraped'],1,0.09090909090909091,0.09090909090909091,,,False
WEX,26,0.0,0.0,3.0,3.0,17.0,False,Software Development,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.17647058823529413,0.17647058823529413,False
WHOOP,32,0.0,0.0,7.0,9.0,21.0,False,Wellness and Fitness Services,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.3333333333333333,0.42857142857142855,False
WIDIA,5,0.0,0.0,0.0,4.0,5.0,False,Machinery Manufacturing,['scraped'],1,0.0,0.0,0.0,0.8,True
WSP in the U.S.,7,0.0,0.0,0.0,0.0,7.0,False,Professional Services,['scraped'],1,0.0,0.0,0.0,0.0,False
Wabtec Corporation,6,0.0,0.0,0.0,0.0,5.0,False,Railroad Equipment Manufacturing,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
WadiTek | Technology Consulting & Staffing,5,0.0,0.0,0.0,1.0,4.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.25,False
WaferWire Cloud Technologies,10,1.0,1.0,1.0,1.0,5.0,False,Software Development,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.1,0.1,0.2,0.2,False
Walgreens,6,0.0,0.0,2.0,2.0,6.0,False,Retail Pharmacies,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.3333333333333333,0.3333333333333333,False
Wall Street Consulting Services LLC,6,0.0,0.0,0.0,0.0,1.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.0,0.0,False
Walmart,405,0.0,0.0,211.0,252.0,348.0,False,Retail,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.6063218390804598,0.7241379310344828,True
Walmart Global Tech,8,0.0,0.0,0.0,2.0,6.0,False,Software Development,['kaggle_arshkon'],1,0.0,0.0,0.0,0.3333333333333333,False
Waltonen Engineering,13,0.0,0.0,0.0,2.0,9.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.2222222222222222,False
Warner Bros. Discovery,9,0.0,0.0,2.0,2.0,9.0,False,Entertainment Providers,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.2222222222222222,0.2222222222222222,False
Waters Corporation,5,1.0,1.0,0.0,0.0,2.0,False,"Biotechnology Research, Pharmaceutical Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",['scraped'],1,0.2,0.2,0.0,0.0,False
Watershed,5,3.0,3.0,0.0,0.0,4.0,False,Climate Data and Analytics,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.6,0.6,0.0,0.0,False
Watts Water Technologies,5,0.0,0.0,0.0,0.0,4.0,False,Wholesale Building Materials,['scraped'],1,0.0,0.0,0.0,0.0,False
WayUp,20,16.0,16.0,0.0,0.0,0.0,False,"Technology, Information and Internet",['scraped'],1,0.8,0.8,,,True
Waymo,40,0.0,0.0,5.0,15.0,32.0,False,"Technology, Information and Internet","['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.15625,0.46875,False
Waystar,18,1.0,1.0,3.0,8.0,12.0,False,Software Development,['scraped'],1,0.05555555555555555,0.05555555555555555,0.25,0.6666666666666666,True
Wayve,8,0.0,0.0,1.0,1.0,4.0,False,Software Development,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.25,0.25,False
Webflow,6,0.0,0.0,1.0,1.0,3.0,False,Software Development,"['kaggle_arshkon', 'kaggle_asaniczka']",2,0.0,0.0,0.3333333333333333,0.3333333333333333,False
Webologix Ltd/ INC,9,0.0,0.0,0.0,0.0,4.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.0,False
Weights & Biases,24,0.0,0.0,0.0,0.0,14.0,False,Software Development,['scraped'],1,0.0,0.0,0.0,0.0,False
Wells Fargo,325,0.0,0.0,83.0,121.0,288.0,False,Financial Services,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.2881944444444444,0.4201388888888889,False
Werfen North America,5,0.0,0.0,0.0,0.0,5.0,False,Medical Equipment Manufacturing,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
West Pharmaceutical Services,12,0.0,0.0,2.0,6.0,11.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.18181818181818182,0.5454545454545454,False
Western Union,11,0.0,0.0,1.0,2.0,7.0,False,Financial Services,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.14285714285714285,0.2857142857142857,False
Westinghouse Electric Company,24,1.0,1.0,1.0,3.0,13.0,False,Utilities,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.041666666666666664,0.041666666666666664,0.07692307692307693,0.23076923076923078,False
Whatnot,32,1.0,1.0,3.0,9.0,25.0,False,"Technology, Information and Internet",['scraped'],1,0.03125,0.03125,0.12,0.36,False
Wimmer Solutions,5,0.0,0.0,0.0,1.0,3.0,False,"IT Services and IT Consulting, IT System Testing and Evaluation, and IT System Design Services","['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.3333333333333333,False
WinMax,13,0.0,0.0,1.0,2.0,6.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.16666666666666666,0.3333333333333333,False
Wing,5,0.0,0.0,0.0,2.0,5.0,False,"Technology, Information and Internet",['scraped'],1,0.0,0.0,0.0,0.4,False
Wipro,40,0.0,0.0,4.0,5.0,15.0,True,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.26666666666666666,0.3333333333333333,False
Wise Skulls,40,0.0,0.0,2.0,4.0,34.0,True,Software Development,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.058823529411764705,0.11764705882352941,False
Wolfspeed,5,0.0,0.0,0.0,0.0,5.0,False,Semiconductor Manufacturing,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
Wolters Kluwer,14,0.0,0.0,1.0,4.0,11.0,False,Information Services,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.09090909090909091,0.36363636363636365,False
Wolverine Trading,5,1.0,1.0,2.0,3.0,4.0,False,Financial Services,['scraped'],1,0.2,0.2,0.5,0.75,True
Wonder,6,0.0,0.0,3.0,5.0,6.0,False,Food & Beverages,['scraped'],1,0.0,0.0,0.5,0.8333333333333334,True
WorkGenius Group,7,0.0,0.0,1.0,2.0,4.0,False,"Technology, Information and Internet",['scraped'],1,0.0,0.0,0.25,0.5,False
Workcog Inc,5,0.0,0.0,0.0,0.0,0.0,False,,['kaggle_asaniczka'],1,0.0,0.0,,,False
Workday,40,0.0,0.0,4.0,7.0,38.0,False,Software Development,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.10526315789473684,0.18421052631578946,False
Workforce Connections,5,0.0,0.0,0.0,0.0,2.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.0,False
World Wide Technology,31,0.0,0.0,4.0,6.0,23.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.17391304347826086,0.2608695652173913,False
WorldQuant,5,0.0,0.0,0.0,0.0,0.0,False,Financial Services,['scraped'],1,0.0,0.0,,,False
Woven by Toyota,12,4.0,4.0,0.0,3.0,6.0,False,Software Development,['scraped'],1,0.3333333333333333,0.3333333333333333,0.0,0.5,False
"Wyetech, LLC",9,0.0,0.0,1.0,1.0,1.0,False,Software Development,['scraped'],1,0.0,0.0,1.0,1.0,True
"X, The Moonshot Factory",14,0.0,0.0,0.0,2.0,10.0,False,Research,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.2,False
XCUTIVES Inc.,15,0.0,0.0,1.0,3.0,7.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.14285714285714285,0.42857142857142855,False
XFORIA Inc,9,0.0,0.0,0.0,0.0,4.0,True,Software Development,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
Xcede,5,0.0,0.0,0.0,2.0,2.0,False,Financial Services and Software Development,['scraped'],1,0.0,0.0,0.0,1.0,True
Xometry,26,1.0,1.0,1.0,4.0,23.0,False,Software Development,['scraped'],1,0.038461538461538464,0.038461538461538464,0.043478260869565216,0.17391304347826086,False
Xoriant,5,0.0,0.0,0.0,1.0,3.0,True,IT Services and IT Consulting,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.0,0.3333333333333333,False
Xplor Technologies,5,0.0,0.0,0.0,0.0,1.0,False,Software Development,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.0,0.0,False
Xylem,9,0.0,0.0,2.0,5.0,6.0,False,Industrial Machinery Manufacturing,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.3333333333333333,0.8333333333333334,True
YASH Technologies,5,0.0,0.0,0.0,0.0,2.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.0,0.0,False
YO IT Consulting,27,0.0,0.0,3.0,4.0,10.0,False,Software Development,['scraped'],1,0.0,0.0,0.3,0.4,False
"YinzCam, Inc.",7,0.0,0.0,0.0,0.0,6.0,False,"Technology, Information and Internet","['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
Yochana,14,0.0,0.0,0.0,1.0,6.0,False,IT Services and IT Consulting,['scraped'],1,0.0,0.0,0.0,0.16666666666666666,False
"Yoh, A Day & Zimmermann Company",35,0.0,0.0,2.0,5.0,26.0,False,Business Consulting and Services,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.07692307692307693,0.19230769230769232,False
York Space Systems,19,1.0,1.0,0.0,1.0,15.0,False,Defense and Space Manufacturing,"['kaggle_asaniczka', 'scraped']",2,0.05263157894736842,0.05263157894736842,0.0,0.06666666666666667,False
ZOLL Medical Corporation,5,0.0,0.0,1.0,1.0,2.0,False,Medical Equipment Manufacturing,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.5,0.5,False
ZT Systems,6,0.0,0.0,1.0,1.0,6.0,False,Computer Hardware Manufacturing,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.16666666666666666,0.16666666666666666,False
Zachary Piper Solutions,43,1.0,1.0,3.0,10.0,37.0,False,IT Services and IT Consulting,['scraped'],1,0.023255813953488372,0.023255813953488372,0.08108108108108109,0.2702702702702703,False
Zayo Group,6,1.0,1.0,0.0,0.0,0.0,False,Telecommunications,['scraped'],1,0.16666666666666666,0.16666666666666666,,,False
Zealthy,5,1.0,1.0,3.0,4.0,4.0,False,"Health, Wellness & Fitness","['kaggle_asaniczka', 'scraped']",2,0.2,0.2,0.75,1.0,True
Zebra Technologies,9,0.0,0.0,2.0,2.0,5.0,False,IT Services and IT Consulting,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.4,0.4,False
Zelis,8,0.0,0.0,1.0,1.0,7.0,False,Professional Services,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.14285714285714285,0.14285714285714285,False
Zencon Group,6,0.0,0.0,0.0,0.0,6.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.0,False
Zeta Global,5,0.0,0.0,0.0,0.0,4.0,False,Software Development,['scraped'],1,0.0,0.0,0.0,0.0,False
"Zillion Technologies, Inc.",12,0.0,0.0,0.0,2.0,8.0,False,Banking,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.0,0.25,False
Ziosk,6,0.0,0.0,0.0,2.0,5.0,False,Software Development,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.0,0.4,False
Zip,6,0.0,0.0,3.0,5.0,6.0,False,Software Development,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.5,0.8333333333333334,True
ZipRecruiter,5,0.0,0.0,0.0,1.0,5.0,True,Software Development,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.0,0.2,False
Zipline,29,1.0,1.0,0.0,3.0,19.0,False,"Transportation, Logistics, Supply Chain and Storage","['kaggle_asaniczka', 'scraped']",2,0.034482758620689655,0.034482758620689655,0.0,0.15789473684210525,False
Zivahh LLC,12,0.0,0.0,0.0,0.0,8.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.0,False
Zobility,8,0.0,0.0,1.0,1.0,3.0,False,"Aviation and Aerospace Component Manufacturing, Manufacturing, and Engineering Services","['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.3333333333333333,0.3333333333333333,False
Zocdoc,12,0.0,0.0,1.0,1.0,5.0,False,"Technology, Information and Internet",['scraped'],1,0.0,0.0,0.2,0.2,False
"Zodiac Solutions, Inc",15,0.0,0.0,0.0,1.0,8.0,True,Information Services,"['kaggle_arshkon', 'scraped']",2,0.0,0.0,0.0,0.125,False
Zoom,28,0.0,0.0,3.0,3.0,21.0,False,IT Services and IT Consulting,['scraped'],1,0.0,0.0,0.14285714285714285,0.14285714285714285,False
ZoomInfo,14,0.0,0.0,0.0,2.0,7.0,False,Information Services,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.0,0.2857142857142857,False
Zoox,49,2.0,2.0,5.0,12.0,36.0,False,Automotive,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.04081632653061224,0.04081632653061224,0.1388888888888889,0.3333333333333333,False
Zortech Solutions,48,1.0,1.0,4.0,6.0,32.0,False,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka']",2,0.020833333333333332,0.020833333333333332,0.125,0.1875,False
Zscaler,29,0.0,0.0,0.0,2.0,20.0,False,Computer and Network Security,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.0,0.1,False
Ztek Consulting,19,1.0,1.0,0.0,0.0,7.0,True,Software Development,"['kaggle_asaniczka', 'scraped']",2,0.05263157894736842,0.05263157894736842,0.0,0.0,False
Zwift,5,0.0,0.0,0.0,0.0,3.0,False,"Technology, Information and Internet","['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
a Global Financial Institution,28,0.0,0.0,0.0,2.0,10.0,True,Software Development,['scraped'],1,0.0,0.0,0.0,0.2,False
aKUBE,9,0.0,0.0,2.0,3.0,8.0,False,Entertainment Providers,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.25,0.375,False
apexanalytix,7,0.0,0.0,0.0,1.0,4.0,False,Software Development,"['kaggle_arshkon', 'kaggle_asaniczka']",2,0.0,0.0,0.0,0.25,False
athenahealth,20,0.0,0.0,2.0,2.0,18.0,False,IT Services and IT Consulting,['scraped'],1,0.0,0.0,0.1111111111111111,0.1111111111111111,False
bp,7,0.0,0.0,0.0,1.0,3.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.3333333333333333,False
eBay,20,1.0,1.0,3.0,6.0,20.0,False,"Technology, Information and Internet","['kaggle_arshkon', 'scraped']",2,0.05,0.05,0.15,0.3,False
eBay Deutschland,6,0.0,0.0,0.0,0.0,6.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.0,False
eInfochips (An Arrow Company),5,0.0,0.0,0.0,0.0,3.0,False,,['kaggle_asaniczka'],1,0.0,0.0,0.0,0.0,False
eSimplicity,6,1.0,1.0,1.0,1.0,6.0,False,IT Services and IT Consulting,['scraped'],1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,False
eStaffing Inc.,12,0.0,0.0,0.0,1.0,8.0,False,Business Consulting and Services,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.125,False
eTeam,24,1.0,1.0,1.0,6.0,15.0,False,Information Services,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.041666666666666664,0.041666666666666664,0.06666666666666667,0.4,False
edkey,9,1.0,1.0,3.0,3.0,3.0,False,Software Development,['scraped'],1,0.1111111111111111,0.1111111111111111,1.0,1.0,True
findhelp,6,0.0,0.0,0.0,0.0,4.0,False,Software Development,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
"firstPRO, Inc",13,0.0,0.0,0.0,6.0,12.0,True,IT Services and IT Consulting,"['kaggle_arshkon', 'kaggle_asaniczka', 'scraped']",3,0.0,0.0,0.0,0.5,False
griddable.io,5,0.0,0.0,0.0,2.0,4.0,False,IT Services and IT Consulting,['scraped'],1,0.0,0.0,0.0,0.5,False
hackajob,226,4.0,4.0,20.0,44.0,171.0,False,Software Development,"['kaggle_arshkon', 'scraped']",2,0.017699115044247787,0.017699115044247787,0.11695906432748537,0.2573099415204678,False
i-Link Solutions,6,0.0,0.0,0.0,0.0,0.0,False,,['kaggle_asaniczka'],1,0.0,0.0,,,False
iCapital,5,0.0,0.0,1.0,2.0,5.0,False,Financial Services and IT Services and IT Consulting,['scraped'],1,0.0,0.0,0.2,0.4,False
iManage,5,0.0,0.0,1.0,1.0,2.0,False,Software Development,['scraped'],1,0.0,0.0,0.5,0.5,False
iPeople Infosystems LLC,12,0.0,0.0,0.0,1.0,9.0,True,Software Development,['scraped'],1,0.0,0.0,0.0,0.1111111111111111,False
"iSpace, Inc.",8,0.0,0.0,0.0,0.0,6.0,True,Software Development,"['kaggle_asaniczka', 'scraped']",2,0.0,0.0,0.0,0.0,False
iTech Solutions,59,2.0,2.0,6.0,9.0,36.0,False,,['kaggle_asaniczka'],1,0.03389830508474576,0.03389830508474576,0.16666666666666666,0.25,False
lululemon,7,0.0,0.0,0.0,0.0,7.0,False,Retail,['scraped'],1,0.0,0.0,0.0,0.0,False
maven,18,0.0,0.0,4.0,4.0,11.0,False,Financial Services,"['kaggle_arshkon', 'kaggle_asaniczka']",2,0.0,0.0,0.36363636363636365,0.36363636363636365,False
