profile,pattern,period,uid,seniority_final,snippet
strategic,roadmap,2026,linkedin_li-4388386110,mid-senior,"ams anywhere. Staff Engineer, you’ll responsible guiding mobile technologies \& roadmap, enabling Box’s mobile engineers build easily \& effectively, accelerating feat"
strategic,roadmap,2026,linkedin_li-4397364310,mid-senior," reliability * Partner directly Product, Customer Success, GTM leadership shape roadmap priorities engineering strategy * Serve technical force multiplier, elevating o"
strategic,roadmap,2026,linkedin_li-4363500961,mid-senior," Platform Engineering team. Staff Software Engineer, define drive architectural roadmap implementation core platforms software systems. responsible providing high-leve"
strategic,roadmap,2026,linkedin_li-4377138506,mid-senior,"ing LLMs, standing pilots bridge gap prospect customer. also help shape product roadmap surfacing customer needs insights. **This in-person role based Toronto New York"
strategic,roadmap,2026,linkedin_li-4397350629,mid-senior,"provements, ensuring high quality, reliability, timely delivery aligned product roadmap. Sr. Software Engineer II collaborates closely product, QA, engineering peers t"
strategic,roadmap,2026,linkedin_li-4379125145,mid-senior,"ystems power products used millions users. * You’re seasoned defining technical roadmap team, identifying areas need improvement leading cross-team solutions. * identi"
strategic,roadmap,2026,linkedin_li-4393037133,mid-senior,"s existing internal systems, Data Fabric, CSA Toolset. * Participate technology roadmap architecture discussions turn business requirements vision into reality. * Part"
strategic,roadmap,2026,linkedin_li-4391897318,mid-senior,"tegrated compliance platforms. **Responsibilities** ᐧ Define drive architecture roadmap enterprise GRC security platforms, ensuring alignment organizational security, "
strategic,roadmap,2026,linkedin_li-4391217519,mid-senior,", third party implementation partner define target state architecture execution roadmap. strategic alignment achieved, Lead Data Engineer execute strategy—building, in"
strategic,roadmap,2026,linkedin_li-4390662006,mid-senior,"2B advertisers. * Define execute technical vision applying AI accelerate team’s roadmap includes asset generation using LLMs, personalizing ads scale new workflows gui"
strategic,roadmap,2026,linkedin_li-4391197466,mid-senior,"ons * Provide input technology enhancements, emerging tools, product gaps shape roadmap * Support definition acceptance criteria development testing **Product Design D"
strategic,roadmap,2026,linkedin_li-4390853295,mid-senior,tives continuous improvement efforts * implementation strategy * Create product roadmap future program wants go **Qualifications Must Have** * Typically requires Bache
strategic,roadmap,2026,linkedin_li-4250789343,mid-senior,"ss teams—global operations, engineering, leadership—to shape strategic software roadmap platform. * Design, coordinate, execute high-impact testing campaigns validate "
strategic,prioritization,2026,linkedin_li-4382117348,mid-senior,"e assignments, share updates progress communicate any risks challenges arise. * Prioritize medical patient safety throughout software development process adhering establi"
strategic,prioritization,2026,linkedin_li-4391124846,mid-senior,"nce working SCRUM, Kanban Agile development environments. * Self-motivated able prioritize manage workload meet critical project milestones deadlines. * Excellent interpe"
strategic,prioritization,2026,linkedin_li-4382160963,mid-senior,"ffering comprehensive benefits fostering hybrid ways working, we’ve got covered prioritize work-life harmony. offers benefits as: * Competitive compensation may include e"
strategic,prioritization,2026,linkedin_li-4383311344,mid-senior,". Additionally, value individuals team players, possess keen eye visual design, prioritize outcomes outputs. ready advance career contribute rapidly growing company dedic"
strategic,prioritization,2026,linkedin_li-4391794380,mid-senior,"ty manage schedule take time recharge needed. * Comprehensive Benefits Package: Prioritize well-being comprehensive benefits package, featuring 401k, premium Health, Visi"
strategic,prioritization,2026,linkedin_li-4380960444,mid-senior,"TA models set accurate expectations, proactive delay notifications, smart order prioritization protects customer promise. **Optimize Driver Pay \& Incentive Models** * Engine"
strategic,prioritization,2026,linkedin_li-4378997797,mid-senior,"clients customers. projects also interface business, product managers designers prioritize user experience. firm technology agnostic preference strong Python/Django (or '"
strategic,prioritization,2026,linkedin_li-4316651443,mid-senior,l bold; debate commit embrace plot twists; every employee empowered take action prioritize customer. believe best work happens individual flexibility balanced meaningful 
strategic,prioritization,2026,linkedin_li-4391664050,mid-senior,"ompassing virtual machines, containers, Kubernetes, Kubevirt, OpenStack, Azure. Prioritize security, optimization performance efficiency across entire development lifecyc"
strategic,prioritization,2026,linkedin_li-4303839141,mid-senior,"g code languages may deep proficiency in. * proactive mindset ability organize, prioritize, work autonomously. * Excellent communication skills, ability convey complex se"
strategic,prioritization,2026,linkedin_li-4391957886,mid-senior,"tive salary, offer variety benefits support needs, including: **Our Workplace** prioritize hybrid work environment, remote work may considered candidates located 30 miles"
strategic,prioritization,2026,linkedin_li-4132138272,mid-senior,"ransparency stabilizing market matter conditions. focus continuous improvement, prioritize safeguarding health efficiency markets participants. one largest market making "
strategic,prioritization,2026,linkedin_li-4383722200,director,ibution plane services powers networking every EC2 instance launched worldwide. prioritize availability invest heavily deployment safety monitoring. Engineers autonomy dr
strategic,prioritization,2026,linkedin_li-4390040826,mid-senior,"t, Security, IT, Engineering, Hardware, Software, Lab Services, Procurement). * Prioritize multiple program requirements, balancing constraints, defining workarounds / co"
strategic,prioritization,2026,linkedin_li-4205983546,mid-senior,"esign, user experience, deployment infrastructure. * Value Clear Communication: prioritize clear communication, planning, providing transparent, frequent feedback across "
strategic,prioritization,2026,linkedin_li-4380289769,mid-senior,"tive salary, offer variety benefits support needs, including: **Our Workplace** prioritize hybrid work environment, remote work may considered candidates located 30 miles"
strategic,prioritization,2026,linkedin_li-4376110980,mid-senior,"ty manage schedule take time recharge needed. * Comprehensive Benefits Package: Prioritize well-being comprehensive benefits package, featuring 401k, premium Health, Visi"
strategic,prioritization,2026,linkedin_li-4264933324,mid-senior,"ty manage schedule take time recharge needed. * Comprehensive Benefits Package: Prioritize well-being comprehensive benefits package, featuring 401k, premium Health, Visi"
strategic,prioritization,2026,linkedin_li-4338896192,mid-senior,ership given show initiative consistently deliver excellence. Work ethic strong prioritization skills important. engineers expected strong communication skills. able concisel
strategic,prioritization,2026,linkedin_li-4378116624,mid-senior,"tive salary, offer variety benefits support needs, including: **Our Workplace** prioritize hybrid work environment, remote work may considered candidates located 30 miles"
strategic,prioritization,2026,linkedin_li-4394679427,mid-senior,"Community's toughest software analysis challenges. 100% employee-owned company, prioritize people—your job security assured. embed small engineering teams analysts rapidl"
strategic,prioritization,2026,linkedin_li-4389299975,mid-senior,"on skills, ability clearly explain defend automation framework design * Ability prioritize, multitask, work independently fast‑paced environment * Understanding derivativ"
strategic,prioritization,2026,linkedin_li-4389931693,mid-senior,wledge business practices pertaining Electric Operations. * Self-motivated able prioritize manage workload meet critical project milestones deadlines. * Works well team *
strategic,prioritization,2026,linkedin_li-4393097179,mid-senior,"upport processes uses application management software tools investigate issues, prioritize diagnose incidents, collect performance statistics, create reports. * Defines, "
strategic,prioritization,2026,linkedin_li-4366074703,mid-senior,"s beginning end little direct supervision, using strong organization, planning, prioritization skills. * Demonstrate excellent teamwork communication skills collaborate teams"
strategic,resource_allocation,2026,linkedin_li-4397474660,mid-senior,ed networking hardware. * Solve complex resource‑management challenges optimize resource allocation across programmable network‑processing pipelines. * Collaborate closely ASIC en
strategic,resource_allocation,2026,linkedin_li-4397427072,mid-senior,"consumption purchase orders, resolving vendor billing discrepancies, optimizing resource allocation across Azure AWS. * Deploy maintain cloud resources using Infrastructure-as-Cod"
strategic,resource_allocation,2026,linkedin_li-4394202054,mid-senior,"tectural roadmaps C2ISR systems, influencing PMO decisions technology adoption, resource allocation, program direction, ensuring PRDs reflect strategic choices. * Directs coordina"
strategic,resource_allocation,2026,linkedin_li-4392825715,mid-senior,"ity efficiency mission-critical operations. platform optimizes task management, resource allocation, operational analytics meet evolving demands modern industries. promising start"
strategic,resource_allocation,2026,linkedin_li-4385111448,director,"nuous learning, accountability within across team. * Effectively manage budget, resource allocation, project timelines data AI engineering portfolio. **Oversight Governance** * En"
strategic,resource_allocation,2026,linkedin_li-4348797282,mid-senior,"ation, container orchestration (kubernetes), scheduling, networked filesystems, resource allocation, distributed systems, cloud infrastructure * Experience building highly availab"
strategic,resource_allocation,2026,linkedin_li-4383021132,mid-senior,"(e.g., benefits administration backlogs, procurement bottlenecks, public safety resource allocation, permitting delays). product government domain expert, find best problem-soluti"
strategic,resource_allocation,2026,linkedin_li-4350789971,mid-senior,"ardware. * Implement mission planning scheduling tools contact-window planning, resource allocation, operational timeline management. * Conduct comprehensive post-mission analytic"
strategic,resource_allocation,2026,linkedin_li-4388587970,mid-senior,". * Experience K8s Operator framework, Container Device Interface (CDI) Dynamic Resource Allocation (DRA)."
strategic,resource_allocation,2026,linkedin_li-4391923606,mid-senior,"ents, environment management, testing Monitor tune cluster health, performance, resource allocation using Prometheus, Grafana, Google Cloud Platform tools Troubleshoot distributed"
strategic,resource_allocation,2026,linkedin_li-4391142695,mid-senior,"sting **Monitoring \& Reliability** * Monitor tune cluster health, performance, resource allocation using Prometheus, Grafana, GCP tools * Troubleshoot distributed cloud‑native sy"
strategic,resource_allocation,2026,linkedin_li-4388595768,mid-senior,". * Experience K8s Operator framework, Container Device Interface (CDI) Dynamic Resource Allocation (DRA)."
strategic,resource_allocation,2026,linkedin_li-4392098416,mid-senior,", testing Monitoring \& Reliability * Monitor tune cluster health, performance, resource allocation using Prometheus, Grafana, GCP tools * Troubleshoot distributed cloud-native sy"
strategic,resource_allocation,2026,linkedin_li-4388220170,mid-senior,"ironments. * Familiarity HPC cluster workflows, including SLURM job scheduling, resource allocation, parallel computing. **Special Physical/Mental Requirements** N/A **Campus Secu"
strategic,resource_allocation,2026,linkedin_li-4393274272,mid-senior,"software tools technologies specific industry. * Experience project management, resource allocation, cross-functional collaboration. * Deep knowledge industry standards, regulatio"
strategic,resource_allocation,2026,linkedin_li-4391149454,mid-senior,or APIs): - Someone API building Python. - Strong Python REST API developers. + Resource Allocation: necessarily need one person skills; looking resources area. + Data Aggregation
strategic,resource_allocation,2026,linkedin_li-4390939503,mid-senior,"sting **Monitoring \& Reliability** * Monitor tune cluster health, performance, resource allocation using Prometheus, Grafana, GCP tools * Troubleshoot distributed cloud-native sy"
strategic,resource_allocation,2026,linkedin_li-4348797281,mid-senior,"ation, container orchestration (kubernetes), scheduling, networked filesystems, resource allocation, distributed systems, cloud infrastructure * Experience building highly availab"
strategic,resource_allocation,2026,linkedin_li-4379403243,mid-senior,"es projects involving multi-core processor systems, focusing thread scheduling, resource allocation, power-aware task distribution. Works cross-functionally validate commercialize"
strategic,resource_allocation,2026,linkedin_li-4388662582,mid-senior,"onth. * Implement scheduling, queuing, rate limiting, retry logic reliable fair resource allocation. * Build components state tracking, error handling, timeouts, cleanup across di"
strategic,resource_allocation,2026,linkedin_li-4392927693,mid-senior,ensure system reliability performance. Analyze cloud usage cost models optimize resource allocation reduce operational expenses * **Collaboration \& Documentation** : Work closely
strategic,resource_allocation,2026,linkedin_li-4382061840,mid-senior,"gies VMware, Hyper-V, and/or Nutanix AHV, including virtual machine management, resource allocation, performance optimization * Familiar scripting language Python, Bash, and/or Po"
strategic,resource_allocation,2026,linkedin_li-4389575538,mid-senior,"-team testing initiatives fast-paced Agile environments. * Manage test budgets, resource allocation, roadmap goals, risk mitigation strategies across programs. * Ensure rigorous g"
strategic,resource_allocation,2026,linkedin_li-4390373957,mid-senior,Enable GPU high-performance infrastructure AI/ML workloads * Optimize scheduler resource allocation memory- compute-intensive workloads * Support orchestration AI/ML pipelines **M
strategic,resource_allocation,2026,linkedin_li-4312227391,mid-senior,"es, change release management * Manage service business expectations prioritize resource allocation * Maintain deep knowledge industry best practices, evolving trends, technologie"
strategic,cross_functional,2026,linkedin_li-4391150935,mid-senior,"utcome-focused solutions. ideal candidate dependable team player, collaborating cross-functional teams design, develop, deploy advanced software solutions. Recruiting role ends"
strategic,cross_functional,2026,linkedin_li-4383622954,mid-senior,"stems, HR data sources, directory services Active Directory Okta. * Collaborate cross-functional teams architect solutions, perform rigorous testing documentation, deliver reli"
strategic,cross_functional,2026,linkedin_li-4336226784,mid-senior,"onal ability communicate complex technical concepts diverse audience, engineers cross functional groups like product design, amplitude end users"
strategic,cross_functional,2026,linkedin_li-4311749434,mid-senior,"everaging market trends, user behavior, advertiser needs. * Collaborate closely cross-functional teams, including product management, design, data science, engineering teams, d"
strategic,cross_functional,2026,linkedin_li-4397415864,mid-senior,"responsible scalable ways highest leverage impact. **In role, will:** * Partner cross-functional team engineers, research scientists, technical program managers, product manage"
strategic,cross_functional,2026,linkedin_li-4370742643,mid-senior, non-technical audiences. * Works efficiently effectively multiple stakeholders cross-functional teams. * Strong desire driving automated solutions writing tools applications d
strategic,cross_functional,2026,linkedin_li-4395179062,mid-senior,"lities generative AI tools (e.g., GitHub Copilot) into applications Collaborate cross-functional teams including product managers, designers, QA Support project planning, estim"
strategic,cross_functional,2026,linkedin_li-4378138134,mid-senior,"spend days translating requirements into solutions, writing code, collaborating cross-functional teams, providing us insights necessary think beyond status quo. You’ll work pro"
strategic,cross_functional,2026,linkedin_li-4321432726,mid-senior,"products expand 's product offerings enable sustainable growth. Working closely cross-functional partners Engineering, ML, Risk, Analytics, Product, Capital, role offers direct"
strategic,cross_functional,2026,linkedin_li-4397183076,mid-senior," analytical problems, productionize science models downstream consumption, lead cross-functional collaboration economists, data scientists, software engineers translate data in"
strategic,cross_functional,2026,linkedin_li-4392466465,mid-senior,"a solutions using states Snowflake data platform (SPARK). position work closely cross-functional teams ensure data integrity, security, performance. role requires deep understa"
strategic,cross_functional,2026,linkedin_li-4326634639,mid-senior,oftware solutions ’s next-generation data center platforms. collaborate closely cross-functional teams lead team Engineers contribute advancement critical technologies virtuali
strategic,cross_functional,2026,linkedin_li-4369210984,mid-senior,"utomation, real-time digital experiences. Senior Software Engineer collaborates cross-functional teams, mentor developers, drives excellence modern software architecture. **Dut"
strategic,cross_functional,2026,linkedin_li-4390316975,mid-senior,"oblems into clear, actionable solutions. * collaborate practitioners build lead cross-functional teams, experiment thoughtfully, deliver innovative solutions meet real business"
strategic,cross_functional,2026,linkedin_li-4394653467,mid-senior,"ient, useful. * Virtual Collaboration: Proven experience collaborating virtual, cross-functional teams deliver mission-critical software. * Advanced MLOps Maturity: Proven expe"
strategic,cross_functional,2026,linkedin_li-4393000440,mid-senior,"platform, troubleshoot optimize systems, automate routine tasks. * Work closely cross-functional teams develop practical solutions ensure positive user experiences every touchp"
strategic,cross_functional,2026,linkedin_li-4345475381,mid-senior,"* Implement complex software solutions meet business requirements * Collaborate cross-functional teams define, design, ship new features * Identify resolve performance bottlene"
strategic,cross_functional,2026,linkedin_li-4367447165,mid-senior," quality, cost across multiple test insertions (Wafer Sort, Final Test) * Align cross-functional engineering teams full-closure solutions, plan drive strategic initiatives enha"
strategic,cross_functional,2026,linkedin_li-4354124183,mid-senior,nents full systems * Provide technical mentorship engineers. * Proactively work cross-functional engineering teams solve complex interesting problems. **What We're Looking For:
strategic,cross_functional,2026,linkedin_li-4389849312,mid-senior,"ality features Android apps using Kotlin modern Android frameworks. Collaborate cross-functional teams (product managers, designers, QA, engineers) deliver impactful solutions."
strategic,cross_functional,2026,linkedin_li-4375610431,mid-senior,"is literature search documentation writing. aiming AI/ML everyday utility. team cross-functional, impact driven, independent, constantly evolving meet scientific needs. **The O"
strategic,cross_functional,2026,linkedin_li-4326111267,mid-senior,"ptimizing data data pipeline architecture, well optimizing data flow collection cross functional teams. Sr. Data Engineering Analyst gaining experience building data pipeline s"
strategic,cross_functional,2026,linkedin_li-4396562622,mid-senior,"o details implementing effective solutions. + Work across cultures regions part cross-functional, international team. + Experience dynamic flexible workday opportunities balanc"
strategic,cross_functional,2026,linkedin_li-4366542682,mid-senior,e keep integrated testing environments unblocked * Providing technical guidance cross-functional teams integration approaches system constraints deliver features evolve archite
strategic,cross_functional,2026,linkedin_li-4388177704,mid-senior,"ributed microservices, big data technologies, full-stack systems. * Collaborate cross-functional teams understand desired application capabilities testing scenarios deliver tec"
