source,company_industry,n
scraped,"Software Development, IT System Custom Software Development, and Engineering Services",1
scraped,"Information Services, Insurance, and Financial Services",1
scraped,Aviation and Aerospace Component Manufacturing and Airlines and Aviation,1
scraped,"Industrial Machinery Manufacturing, Manufacturing, and Primary Metal Manufacturing",1
scraped,"Retail, Consumer Services, and Entertainment Providers",1
scraped,"Software Development, Information Services, and Technology, Information and Internet",1
scraped,"Manufacturing, Wholesale Building Materials, and Retail",1
scraped,"Information Services, Legal Services, and Law Enforcement",1
scraped,"Museums, Historical Sites, and Zoos",1
scraped,"IT Services and IT Consulting, Software Development, and Data Infrastructure and Analytics",1
scraped,"IT Services and IT Consulting, IT System Installation and Disposal, and Telecommunications",1
scraped,"Computer Networking Products, Technology, Information and Internet, and Software Development",1
scraped,"IT Services and IT Consulting, Technology, Information and Media, and Consumer Services",1
scraped,"Investment Management, Venture Capital and Private Equity Principals, and Investment Banking",1
scraped,"Robotics Engineering, Medical Equipment Manufacturing, and Software Development",1
scraped,Software Development and Medical Equipment Manufacturing,1
scraped,Research Services and Software Development,1
scraped,"Financial Services, Venture Capital and Private Equity Principals, and Banking",1
scraped,Emergency and Relief Services,1
scraped,"IT Services and IT Consulting, Advertising Services, and Accounting",1
scraped,"Computers and Electronics Manufacturing, Semiconductor Manufacturing, and Software Development",1
scraped,Banking and IT Services and IT Consulting,1
scraped,"Financial Services, Information Services, and Software Development",1
scraped,"Motor Vehicle Manufacturing, Industrial Machinery Manufacturing, and Manufacturing",1
scraped,"Consumer Services, Personal Care Product Manufacturing, and Retail",1
scraped,Spectator Sports and Entertainment Providers,1
scraped,Information Services and Telecommunications,1
scraped,Software Development and Energy Technology,1
scraped,IT Services and IT Consulting and Retail Pharmacies,1
scraped,Alternative Medicine,1
scraped,"Information Technology & Services, Retail Apparel and Fashion, and IT Services and IT Consulting",1
scraped,"Oil and Gas, Pipeline Transportation, and Energy Technology",1
scraped,Writing and Editing,1
scraped,"Staffing and Recruiting, Manufacturing, and Agriculture, Construction, Mining Machinery Manufacturing",1
scraped,"Appliances, Electrical, and Electronics Manufacturing, Automation Machinery Manufacturing, and Motor Vehicle Parts Manufacturing",1
scraped,Electric Power Generation and Computer and Network Security,1
scraped,"Retail Office Equipment, Consumer Services, and Environmental Services",1
scraped,Insurance and Employee Benefit Funds and Non-profit Organizations,1
scraped,"Financial Services, Insurance, and Consumer Services",1
scraped,"Financial Services, Semiconductor Manufacturing, and Data Infrastructure and Analytics",1
scraped,Staffing and Recruiting and Manufacturing,1
scraped,"Professional Services, Pharmaceutical Manufacturing, and Medical Equipment Manufacturing",1
scraped,"IT Services and IT Consulting, Software Development, and Business Consulting and Services",1
scraped,Energy Technology and Utilities,1
scraped,"Investment Banking, Banking, and IT Services and IT Consulting",1
scraped,"Capital Markets, Banking, and Financial Services",1
scraped,"Paint, Coating, and Adhesive Manufacturing",1
scraped,IT Services and IT Consulting and Medical Equipment Manufacturing,1
scraped,"Software Development, IT Services and IT Consulting, and IT System Custom Software Development",1
scraped,IT Services and IT Consulting and Construction,1
scraped,"Computer Hardware Manufacturing, Software Development, and Technology, Information and Internet",1
scraped,Software Development and Banking,1
scraped,"Investment Management, Real Estate, and Venture Capital and Private Equity Principals",1
scraped,"Real Estate, Financial Services, and Banking",1
scraped,Retail and Retail Recyclable Materials & Used Merchandise,1
scraped,IT Services and IT Consulting and Industrial Machinery Manufacturing,1
scraped,IT Services and IT Consulting and Design Services,1
scraped,Wholesale Motor Vehicles and Parts,1
scraped,Telecommunications and Financial Services,1
scraped,"Financial Services, Banking, and Insurance",1
scraped,"Aviation and Aerospace Component Manufacturing, Engineering Services, and Defense and Space Manufacturing",1
scraped,"Insurance Agencies and Brokerages and Technology, Information and Media",1
scraped,Manufacturing and Construction,1
scraped,"Defense and Space Manufacturing, Software Development, and Armed Forces",1
scraped,"Energy Technology, IT Services and IT Consulting, and Services for Renewable Energy",1
scraped,"Software Development, Information Services, and Technology, Information and Media",1
scraped,Education Administration Programs and Higher Education,1
scraped,"Software Development, Architecture and Planning, and Construction",1
scraped,"IT Services and IT Consulting, Insurance, and Financial Services",1
scraped,"Software Development, IT System Custom Software Development, and Information Technology & Services",1
scraped,"Software Development, IT Services and IT Consulting, and Hospitals and Health Care",1
scraped,"Medical Equipment Manufacturing, Manufacturing, and Software Development",1
scraped,"Technology, Information and Internet, Software Development, and Real Estate",1
scraped,"IT Services and IT Consulting, Utilities, and Energy Technology",1
scraped,"Software Development, Biotechnology Research, and Data Infrastructure and Analytics",1
scraped,"Telecommunications, Computers and Electronics Manufacturing, and Technology, Information and Media",1
scraped,"Engineering Services, Financial Services, and Capital Markets",1
scraped,"IT Services and IT Consulting, IT System Custom Software Development, and Insurance",1
scraped,Investment Banking and Investment Management,1
scraped,Biotechnology Research and Software Development,1
scraped,"Defense and Space Manufacturing, Data Infrastructure and Analytics, and Technology, Information and Media",1
scraped,Mining and Oil and Gas,1
scraped,"IT Services and IT Consulting, Financial Services, and Computer Hardware Manufacturing",1
scraped,Motor Vehicle Manufacturing and Industrial Machinery Manufacturing,1
scraped,"Computer Networking, Software Development, and Desktop Computing Software Products",1
scraped,Financial Services and Research Services,1
scraped,"Pharmaceutical Manufacturing, Industrial Machinery Manufacturing, and Oil and Gas",1
scraped,"Motor Vehicle Manufacturing and Agriculture, Construction, Mining Machinery Manufacturing",1
scraped,Leasing Non-residential Real Estate,1
scraped,"Oil and Gas, Industrial Machinery Manufacturing, and Energy Technology",1
scraped,Data Security Software Products and Software Development,1
scraped,"Online and Mail Order Retail, Internet Marketplace Platforms, and Retail",1
scraped,"Technology, Information and Internet, Defense and Space Manufacturing, and Space Research and Technology",1
scraped,"Computers and Electronics Manufacturing, Software Development, and Financial Services",1
scraped,"Defense and Space Manufacturing, Space Research and Technology, and Engineering Services",1
scraped,"Business Consulting and Services, Professional Services, and Data Infrastructure and Analytics",1
scraped,"Consumer Services, Facilities Services, and Recreational Facilities",1
scraped,Pharmaceutical Manufacturing and Manufacturing,1
scraped,"Information Technology & Services, Software Development, and IT System Custom Software Development",1
scraped,"Software Development, Financial Services, and IT System Custom Software Development",1
scraped,"Space Research and Technology, Automation Machinery Manufacturing, and Robotics Engineering",1
scraped,Forestry and Logging,1
scraped,"Software Development, Technology, Information and Media, and IT System Custom Software Development",1
scraped,"Financial Services, Technology, Information and Internet, and Real Estate",1
scraped,Civic and Social Organizations,1
scraped,"Furniture and Home Furnishings Manufacturing, Retail, and Manufacturing",1
scraped,"Software Development, Technology, Information and Media, and IT System Data Services",1
scraped,Furniture and Home Furnishings Manufacturing,1
scraped,Construction Hardware Manufacturing,1
scraped,Manufacturing and Food and Beverage Manufacturing,1
scraped,"Information Services, IT Services and IT Consulting, and Financial Services",1
scraped,"Telecommunications, Software Development, and IT Services and IT Consulting",1
scraped,"Computer Networking Products, Software Development, and Writing and Editing",1
scraped,"Banking, Investment Banking, and Capital Markets",1
scraped,"Retail Apparel and Fashion, Manufacturing, and Retail",1
scraped,"IT Services and IT Consulting, Data Infrastructure and Analytics, and Technology, Information and Media",1
scraped,"Financial Services, Technology, Information and Media, and Information Services",1
scraped,Oil and Gas and Engineering Services,1
scraped,IT Services and IT Consulting and Services for Renewable Energy,1
scraped,"IT Services and IT Consulting, Health and Human Services, and Information Services",1
scraped,"Design Services, Computer and Network Security, and Software Development",1
scraped,"Energy Technology, Climate Technology Product Manufacturing, and Technology, Information and Media",1
scraped,"Information Services, Design Services, and Technology, Information and Media",1
scraped,"Appliances, Electrical, and Electronics Manufacturing, IT Services and IT Consulting, and Software Development",1
scraped,Financial Services and Real Estate,1
scraped,Computer Networking Products and Telecommunications,1
scraped,"Financial Services, Technology, Information and Media, and Data Infrastructure and Analytics",1
scraped,"Engineering Services, Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",1
scraped,"IT Services and IT Consulting, Financial Services, and Investment Banking",1
scraped,"Financial Services, Software Development, and IT Services and IT Consulting",1
scraped,Telecommunications and Software Development,1
scraped,Hospitals and Health Care and Retail,1
scraped,"Financial Services, Consumer Services, and Software Development",1
scraped,Pharmaceutical Manufacturing and Personal Care Product Manufacturing,1
scraped,"Investment Banking, Banking, and Financial Services",1
scraped,Medical Equipment Manufacturing and Computers and Electronics Manufacturing,1
scraped,"Government Administration, Civic and Social Organizations, and Hospitals and Health Care",1
scraped,"Construction, Industrial Machinery Manufacturing, and Civil Engineering",1
scraped,"Business Consulting and Services, Computer and Network Security, and Information Technology & Services",1
scraped,"Retail, Transportation, Logistics, Supply Chain and Storage, and Internet Marketplace Platforms",1
scraped,"Public Health, Health and Human Services, and Hospitals and Health Care",1
scraped,Government Administration and Government Relations Services,1
scraped,"Software Development, Technology, Information and Media, and Data Infrastructure and Analytics",1
scraped,"Telecommunications, Banking, and Financial Services",1
scraped,Wholesale Footwear,1
scraped,"Motor Vehicle Manufacturing, Manufacturing, and Armed Forces",1
scraped,"Software Development, Defense and Space Manufacturing, and Airlines and Aviation",1
scraped,"Hospitals and Health Care, Medical Practices, and Higher Education",1
scraped,"Defense and Space Manufacturing, Engineering Services, and Space Research and Technology",1
scraped,"Real Estate, Venture Capital and Private Equity Principals, and Investment Banking",1
scraped,"Data Infrastructure and Analytics, IT System Data Services, and Information Services",1
scraped,"Business Consulting and Services, Financial Services, and Banking",1
scraped,"Individual and Family Services, Hospitals and Health Care, and IT Services and IT Consulting",1
scraped,"Appliances, Electrical, and Electronics Manufacturing and Automation Machinery Manufacturing",1
scraped,Energy Technology and Services for Renewable Energy,1
scraped,"Engines and Power Transmission Equipment Manufacturing, Engineering Services, and Civil Engineering",1
scraped,"Robotics Engineering, Robot Manufacturing, and Construction",1
scraped,"Financial Services, Retail, and Banking",1
scraped,"Financial Services, Technology, Information and Media, and Engineering Services",1
scraped,Fabricated Metal Products and Semiconductor Manufacturing,1
scraped,"Technology, Information and Internet and Health and Human Services",1
scraped,"Financial Services, Software Development, and Investment Management",1
scraped,"Staffing and Recruiting and Appliances, Electrical, and Electronics Manufacturing",1
scraped,Financial Services and Capital Markets,1
scraped,"Consumer Services, Technology, Information and Media, and Internet Marketplace Platforms",1
scraped,"Defense and Space Manufacturing, Technology, Information and Media, and Computer Hardware Manufacturing",1
scraped,"Financial Services, Banking, and Software Development",1
scraped,"Oil, Gas, and Mining, Oil and Coal Product Manufacturing, and Engines and Power Transmission Equipment Manufacturing",1
scraped,"Business Consulting and Services, Capital Markets, and Investment Banking",1
scraped,Aviation and Aerospace Component Manufacturing and Engineering Services,1
scraped,"Information Technology & Services and Technology, Information and Media",1
scraped,"Biotechnology Research, Hospitals and Health Care, and Public Health",1
scraped,"Computers and Electronics Manufacturing, Software Development, and IT Services and IT Consulting",1
scraped,"Software Development, Motor Vehicle Manufacturing, and Advertising Services",1
scraped,"IT Services and IT Consulting, Technology, Information and Media, and Software Development",1
scraped,IT Services and IT Consulting and Operations Consulting,1
scraped,"Defense and Space Manufacturing, Armed Forces, and Software Development",1
scraped,"IT Services and IT Consulting, Telecommunications, and Manufacturing",1
scraped,Alternative Dispute Resolution,1
scraped,Medical Practices and Legal Services,1
scraped,Philanthropic Fundraising Services and Information Services,1
scraped,Robotics Engineering and Farming,1
scraped,"Software Development, IT Services and IT Consulting, and Data Infrastructure and Analytics",1
scraped,Engineering Services and Defense and Space Manufacturing,1
scraped,"Computers and Electronics Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and IT Services and IT Consulting",1
scraped,"Software Development, IT System Custom Software Development, and Business Consulting and Services",1
scraped,"Professional Services, Industry Associations, and Non-profit Organizations",1
scraped,Hospitality and Restaurants,1
scraped,Administrative and Support Services,1
scraped,"Computers and Electronics Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Manufacturing",1
scraped,"IT Services and IT Consulting, Engineering Services, and Space Research and Technology",1
scraped,"Food and Beverage Services, Food and Beverage Manufacturing, and Manufacturing",1
scraped,"Hospitals and Health Care, Software Development, and IT System Custom Software Development",1
scraped,"Machinery Manufacturing, Manufacturing, and Construction",1
scraped,"Defense and Space Manufacturing, Aviation and Aerospace Component Manufacturing, and Computers and Electronics Manufacturing",1
scraped,"Software Development, IT System Custom Software Development, and IT Services and IT Consulting",1
scraped,"Software Development, Technology, Information and Internet, and Computer Networking Products",1
scraped,"IT Services and IT Consulting, Defense and Space Manufacturing, and Aviation and Aerospace Component Manufacturing",1
scraped,"IT Services and IT Consulting, Computer Hardware Manufacturing, and Transportation, Logistics, Supply Chain and Storage",1
scraped,Defense and Space Manufacturing and Software Development,1
scraped,Capital Markets and Investment Management,1
scraped,Government Relations Services and Government Administration,1
scraped,Software Development and Broadcast Media Production and Distribution,1
scraped,"Higher Education, Education Administration Programs, and E-Learning Providers",1
scraped,Investment Management and Financial Services,1
scraped,"Motor Vehicle Manufacturing, Software Development, and Technology, Information and Internet",1
scraped,IT System Testing and Evaluation and Energy Technology,1
scraped,"Software Development, IT Services and IT Consulting, and Human Resources Services",1
scraped,"Biotechnology Research, Pharmaceutical Manufacturing, and Software Development",1
scraped,"Software Development, Chemical Raw Materials Manufacturing, and Internet Marketplace Platforms",1
scraped,Medical Practices and IT Services and IT Consulting,1
scraped,"Data Infrastructure and Analytics, Information Services, and Services for Renewable Energy",1
scraped,"Data Infrastructure and Analytics, Software Development, and Venture Capital and Private Equity Principals",1
scraped,IT Services and IT Consulting and Investment Management,1
scraped,"Capital Markets, Venture Capital and Private Equity Principals, and Investment Management",1
scraped,"IT Services and IT Consulting, Technology, Information and Media, and Staffing and Recruiting",1
scraped,"Insurance Agencies and Brokerages, Insurance, and IT Services and IT Consulting",1
scraped,Primary and Secondary Education,1
scraped,Software Development and Airlines and Aviation,1
scraped,"Engineering Services, Information Services, and Technology, Information and Media",1
scraped,Banking and Software Development,1
scraped,"Software Development, Computer Networking Products, and Data Infrastructure and Analytics",1
scraped,"Robotics Engineering, Engineering Services, and Manufacturing",1
scraped,"Professional Services, Manufacturing, and Technology, Information and Media",1
scraped,Business Consulting and Services and Online and Mail Order Retail,1
scraped,Building Materials,1
scraped,Staffing and Recruiting and Semiconductor Manufacturing,1
scraped,"Advertising Services, Marketing Services, and Software Development",1
scraped,"Software Development, Spectator Sports, and Entertainment Providers",1
scraped,"Data Infrastructure and Analytics, Insurance, and IT Services and IT Consulting",1
scraped,"Financial Services, IT Services and IT Consulting, and Insurance",1
scraped,Industrial Machinery Manufacturing and IT Services and IT Consulting,1
scraped,"Computer and Network Security, Engineering Services, and IT Services and IT Consulting",1
scraped,"Financial Services, Investment Management, and Computer and Network Security",1
scraped,Defense & Space and Engineering Services,1
scraped,"Technology, Information and Media, Software Development, and Technology, Information and Internet",1
scraped,Non-profit Organizations and Information Services,1
scraped,"Information Services, Software Development, and IT System Custom Software Development",1
scraped,"Semiconductor Manufacturing, Computer Hardware Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",1
scraped,"Entertainment Providers, Technology, Information and Media, and Broadcast Media Production and Distribution",1
scraped,"Manufacturing, Semiconductor Manufacturing, and Aviation and Aerospace Component Manufacturing",1
scraped,"IT Services and IT Consulting, Government Relations Services, and Government Administration",1
scraped,IT Services and IT Consulting and Rail Transportation,1
scraped,"Accounting, Computer and Network Security, and IT Services and IT Consulting",1
scraped,"Computer Hardware Manufacturing, Computer Networking Products, and Software Development",1
scraped,Marketing Services and Software Development,1
scraped,Defense and Space Manufacturing and Military and International Affairs,1
scraped,"Architecture and Planning, Design Services, and Civil Engineering",1
scraped,"Software Development, Climate Technology Product Manufacturing, and Robotics Engineering",1
scraped,Manufacturing and Software Development,1
scraped,"Technology, Information and Internet, Wellness and Fitness Services, and Software Development",1
scraped,"Services for Renewable Energy, Electric Power Transmission, Control, and Distribution, and IT Services and IT Consulting",1
scraped,"Defense and Space Manufacturing, Aviation and Aerospace Component Manufacturing, and Maritime Transportation",1
scraped,"Transportation, Logistics, Supply Chain and Storage and Wholesale",1
scraped,Travel Arrangements and Hospitality,1
scraped,"Aviation and Aerospace Component Manufacturing, Software Development, and Defense and Space Manufacturing",1
scraped,"Data Infrastructure and Analytics, Technology, Information and Internet, and Technology, Information and Media",1
scraped,"Software Development, Health and Human Services, and Mental Health Care",1
scraped,"Technology, Information and Media, Travel Arrangements, and Software Development",1
scraped,"Consumer Services, IT Services and IT Consulting, and IT System Data Services",1
scraped,"Software Development, Human Resources Services, and IT Services and IT Consulting",1
scraped,Staffing and Recruiting and Real Estate,1
scraped,"Utilities, Appliances, Electrical, and Electronics Manufacturing, and Renewable Energy Semiconductor Manufacturing",1
scraped,"Medical Equipment Manufacturing and Technology, Information and Media",1
scraped,"Semiconductor Manufacturing, Computers and Electronics Manufacturing, and Telecommunications",1
scraped,"Software Development, Biotechnology Research, and Hospitals and Health Care",1
scraped,Public Safety and Telecommunications,1
scraped,"Software Development, IT Services and IT Consulting, and Transportation, Logistics, Supply Chain and Storage",1
scraped,Real Estate Agents and Brokers,1
scraped,"Financial Services, Banking, and Venture Capital and Private Equity Principals",1
scraped,"Financial Services, Investment Banking, and Banking",1
scraped,Real Estate and Financial Services,1
scraped,Industrial Machinery Manufacturing and Computer and Network Security,1
scraped,"Energy Technology and Technology, Information and Media",1
scraped,Information Services and Government Relations Services,1
scraped,"Appliances, Electrical, and Electronics Manufacturing, Aviation and Aerospace Component Manufacturing, and Computers and Electronics Manufacturing",1
scraped,IT Services and IT Consulting and IT System Data Services,1
scraped,"Food and Beverage Services, IT System Testing and Evaluation, and IT System Installation and Disposal",1
scraped,Data Infrastructure and Analytics and Software Development,1
scraped,Internet Marketplace Platforms and IT Services and IT Consulting,1
scraped,"Movies, Videos, and Sound",1
scraped,Oil and Gas and Oil Extraction,1
scraped,"Non-profit Organizations, Higher Education, and Education",1
scraped,Construction and Engineering Services,1
scraped,Computer and Network Security and Computers and Electronics Manufacturing,1
scraped,"Energy Technology, Software Development, and Utilities",1
scraped,"IT Services and IT Consulting, Software Development, and Accounting",1
scraped,"Financial Services, Investment Management, and Technology, Information and Media",1
scraped,"Technology, Information and Internet, Computer and Network Security, and Financial Services",1
scraped,"Motor Vehicle Manufacturing, Motor Vehicle Parts Manufacturing, and Retail Motor Vehicles",1
scraped,"IT Services and IT Consulting, Software Development, and Computer Games",1
scraped,"IT Services and IT Consulting, Real Estate, and Financial Services",1
scraped,"IT Services and IT Consulting, IT System Data Services, and IT System Operations and Maintenance",1
scraped,"Staffing and Recruiting, Engineering Services, and IT Services and IT Consulting",1
scraped,Professional Services and Data Infrastructure and Analytics,1
scraped,"Medical Practices, Engineering Services, and Biotechnology Research",1
scraped,"Engineering Services, Software Development, and Technology, Information and Media",1
scraped,"Technology, Information and Internet, Telecommunications, and IT Services and IT Consulting",1
scraped,"Measuring and Control Instrument Manufacturing, Plastics Manufacturing, and Automation Machinery Manufacturing",1
scraped,"Software Development, Information Services, and IT Services and IT Consulting",1
scraped,"Appliances, Electrical, and Electronics Manufacturing and Audio and Video Equipment Manufacturing",1
scraped,"Biotechnology Research, Research Services, and Non-profit Organizations",1
scraped,"Technology, Information and Media, Engineering Services, and Software Development",1
scraped,Environmental Services and IT Services and IT Consulting,1
scraped,"Engineering Services, Technology, Information and Media, and Data Infrastructure and Analytics",1
scraped,"Staffing and Recruiting, Banking, and Financial Services",1
scraped,"Financial Services, Software Development, and IT System Custom Software Development",1
scraped,"IT Services and IT Consulting, Outsourcing and Offshoring Consulting, and Software Development",1
scraped,IT Services and IT Consulting and Advertising Services,1
scraped,"Transportation, Logistics, Supply Chain and Storage, Software Development, and IT System Custom Software Development",1
scraped,"IT Services and IT Consulting, Investment Banking, and Oil and Gas",1
scraped,"Manufacturing, IT Services and IT Consulting, and Machinery Manufacturing",1
scraped,"Advertising Services, IT Services and IT Consulting, and IT System Testing and Evaluation",1
scraped,"Technology, Information and Internet and Appliances, Electrical, and Electronics Manufacturing",1
scraped,"Information Services, IT Services and IT Consulting, and Technology, Information and Media",1
scraped,"Medical Equipment Manufacturing, Biotechnology Research, and Pharmaceutical Manufacturing",1
scraped,"Retail Apparel and Fashion, IT Services and IT Consulting, and Retail",1
scraped,"Data Infrastructure and Analytics, Construction, and Business Consulting and Services",1
scraped,IT Services and IT Consulting and Restaurants,1
scraped,Software Development and Staffing and Recruiting,1
scraped,"Government Administration, Railroad Equipment Manufacturing, and Rail Transportation",1
scraped,"Financial Services, Investment Banking, and Venture Capital and Private Equity Principals",1
scraped,"IT Services and IT Consulting, IT System Design Services, and IT System Data Services",1
scraped,Defense and Space Manufacturing and IT Services and IT Consulting,1
scraped,"Motor Vehicle Manufacturing, Agriculture, Construction, Mining Machinery Manufacturing, and Automation Machinery Manufacturing",1
scraped,"Software Development, IT Services and IT Consulting, and Information Services",1
scraped,"Technology, Information and Internet, Financial Services, and Banking",1
scraped,Space Research and Technology and Defense and Space Manufacturing,1
scraped,"Computer Games, Graphic Design, and Consumer Services",1
scraped,"IT Services and IT Consulting, Market Research, and Information Services",1
scraped,"Hospitals and Health Care, Wellness and Fitness Services, and Technology, Information and Internet",1
scraped,"IT Services and IT Consulting, IT System Testing and Evaluation, and Software Development",1
scraped,Internet Publishing and Marketing Services,1
scraped,IT Services and IT Consulting and Wholesale Building Materials,1
scraped,"Financial Services, Technology, Information and Internet, and Software Development",1
scraped,"Utilities, Energy Technology, and Services for Renewable Energy",1
scraped,"Robotics Engineering, Motor Vehicle Manufacturing, and Manufacturing",1
scraped,"Education Administration Programs, E-Learning Providers, and Higher Education",1
scraped,"Computer and Network Security and Technology, Information and Media",1
scraped,"Software Development, IT Services and IT Consulting, and Electric Power Generation",1
scraped,"Electrical Equipment Manufacturing and Appliances, Electrical, and Electronics Manufacturing",1
scraped,"IT Services and IT Consulting, Software Development, and Higher Education",1
scraped,"Industrial Machinery Manufacturing, Commercial and Service Industry Machinery Manufacturing, and Equipment Rental Services",1
scraped,Human Resources,1
scraped,"Education Administration Programs, Higher Education, and Primary and Secondary Education",1
scraped,"Software Development, IT Services and IT Consulting, and Banking",1
scraped,"Defense and Space Manufacturing, Government Administration, and Software Development",1
scraped,Real Estate and IT System Design Services,1
scraped,"Information Services, Technology, Information and Internet, and Telecommunications",1
scraped,"IT Services and IT Consulting, IT System Operations and Maintenance, and IT System Design Services",1
scraped,"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Machinery Manufacturing",1
scraped,Engineering Services and Automation Machinery Manufacturing,1
scraped,"Aviation and Aerospace Component Manufacturing, Manufacturing, and Engineering Services",1
scraped,"Internet Marketplace Platforms, Information Services, and Technology, Information and Media",1
scraped,"Civil Engineering, Biotechnology Research, and Construction",1
scraped,"IT System Testing and Evaluation, IT System Custom Software Development, and Medical Equipment Manufacturing",1
scraped,"Software Development, Technology, Information and Media, and Transportation, Logistics, Supply Chain and Storage",1
scraped,"Business Consulting and Services, Armed Forces, and Defense and Space Manufacturing",1
scraped,"Wellness and Fitness Services, Technology, Information and Media, and Internet Marketplace Platforms",1
scraped,"Real Estate, Strategic Management Services, and Construction",1
scraped,Legal Services and Law Practice,1
scraped,Defense & Space and Software Development,1
scraped,IT System Operations and Maintenance and Electrical Equipment Manufacturing,1
scraped,Business Consulting and Services and Manufacturing,1
scraped,"Apparel Manufacturing, Footwear Manufacturing, and Retail Apparel and Fashion",1
scraped,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Defense and Space Manufacturing",1
scraped,"IT Services and IT Consulting, Business Consulting and Services, and Outsourcing and Offshoring Consulting",1
scraped,"Software Development, Banking, and Capital Markets",1
scraped,"Information Services, IT Services and IT Consulting, and Wireless Services",1
scraped,"Insurance Agencies and Brokerages, Insurance Carriers, and Insurance",1
scraped,Manufacturing and IT System Custom Software Development,1
scraped,"Technology, Information and Internet, Software Development, and IT System Custom Software Development",1
scraped,"Software Development, IT Services and IT Consulting, and Financial Services",1
scraped,"Software Development, Biotechnology Research, and Pharmaceutical Manufacturing",1
scraped,"IT System Design Services and Technology, Information and Media",1
scraped,Marketing Services and Retail,1
scraped,"Staffing and Recruiting, Manufacturing, and Civil Engineering",1
scraped,"Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Electrical Equipment Manufacturing",1
scraped,Financial Services and Business Consulting and Services,1
scraped,"Telecommunications, Real Estate, and Construction",1
scraped,"Medical Equipment Manufacturing, Biotechnology Research, and Hospitals and Health Care",1
scraped,Telecommunications and Semiconductor Manufacturing,1
scraped,"Banking, Insurance, and Financial Services",1
scraped,"Medical Equipment Manufacturing, Software Development, and Hospitals and Health Care",1
scraped,"Financial Services, Software Development, and IT System Data Services",1
scraped,"Hospitals and Health Care, Health and Human Services, and Software Development",1
scraped,"Media Production, Advertising Services, and Hospitals and Health Care",1
scraped,"Staffing and Recruiting, Semiconductor Manufacturing, and Computer Hardware Manufacturing",1
scraped,"Leasing Non-residential Real Estate, Facilities Services, and Real Estate",1
scraped,Civil Engineering and Rail Transportation,1
scraped,Manufacturing and Retail Apparel and Fashion,1
scraped,"Automation Machinery Manufacturing, Chemical Manufacturing, and Motor Vehicle Manufacturing",1
scraped,"Information Services, Technology, Information and Media, and Data Infrastructure and Analytics",1
scraped,Hospitals and Health Care and Public Health,1
scraped,"Hospitals and Health Care, Technology, Information and Media, and Software Development",1
scraped,"Telecommunications and Technology, Information and Media",1
scraped,Consumer Services and Retail Health and Personal Care Products,1
scraped,"Pharmaceutical Manufacturing, Industrial Machinery Manufacturing, and Manufacturing",1
scraped,Information Services and Motor Vehicle Manufacturing,1
scraped,"Financial Services, Insurance and Employee Benefit Funds, and Data Infrastructure and Analytics",1
scraped,"Staffing and Recruiting, Hospitals and Health Care, and Software Development",1
scraped,"Software Development, Technology, Information and Internet, and Internet Publishing",1
scraped,Information Technology & Services and Telecommunications,1
scraped,"Banking, Software Development, and Investment Banking",1
scraped,"Government Administration, Computer Networking Products, and IT Services and IT Consulting",1
scraped,"Industrial Machinery Manufacturing, Software Development, and Computer Hardware Manufacturing",1
scraped,"IT System Custom Software Development, IT System Operations and Maintenance, and Software Development",1
scraped,IT Services and IT Consulting and Data Infrastructure and Analytics,1
scraped,"Technology, Information and Media, Software Development, and Climate Data and Analytics",1
scraped,Information Technology & Services and Motor Vehicle Manufacturing,1
scraped,"Appliances, Electrical, and Electronics Manufacturing, Medical Equipment Manufacturing, and Computers and Electronics Manufacturing",1
scraped,"Technology, Information and Media, Insurance, and Financial Services",1
scraped,Information Services and Data Infrastructure and Analytics,1
scraped,"Wholesale Building Materials, Computers and Electronics Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",1
scraped,Advertising Services and Market Research,1
scraped,Software Development and Insurance,1
scraped,"Information Services, Banking, and Financial Services",1
scraped,Food and Beverage Services and Food and Beverage Manufacturing,1
scraped,Agricultural Chemical Manufacturing,1
scraped,Shipbuilding,1
scraped,"Software Development, Investment Management, and IT Services and IT Consulting",1
scraped,IT Services and IT Consulting and Real Estate,1
scraped,IT Services and IT Consulting and Retail Apparel and Fashion,1
scraped,Building Construction,1
scraped,Animation and Post-production,1
scraped,"Business Consulting and Services, Motor Vehicle Manufacturing, and Retail Motor Vehicles",1
scraped,Construction and Equipment Rental Services,1
scraped,"Broadcast Media Production and Distribution, Telecommunications, and Technology, Information and Media",1
scraped,"IT Services and IT Consulting, Software Development, and Hospitals and Health Care",1
scraped,Mechanical Or Industrial Engineering and Manufacturing,1
scraped,"Banking and Technology, Information and Internet",1
scraped,"Insurance, Financial Services, and IT Services and IT Consulting",1
scraped,"Financial Services, Investment Management, and Professional Services",1
scraped,"Data Infrastructure and Analytics, Software Development, and Technology, Information and Media",1
scraped,"Medical Equipment Manufacturing, Biotechnology Research, and Defense and Space Manufacturing",1
scraped,"Advertising Services, Real Estate, and Marketing Services",1
scraped,"Engineering Services, Research Services, and Space Research and Technology",1
scraped,IT Services and IT Consulting and Health and Human Services,1
