spec,technology,label,category,arshkon_n,asaniczka_n,pooled_2024_n,scraped_2026_n,arshkon_rate,asaniczka_rate,pooled_2024_rate,scraped_2026_rate,pooled_to_scraped_pp,arshkon_to_scraped_pp,within_2024_arshkon_minus_asaniczka_pp,calibration_snr_arshkon_to_scraped,trajectory
no_aggregators,scipy,SciPy,ai_ml,4261,15186,19447,34081,0.0007040600797934757,0.001646253127880943,0.00143981076772767,0.002229981514626918,0.07901707468992482,0.15259214348334424,-0.09421930480874671,1.619542234928256,stable_or_small_change
no_aggregators,integration_testing,Integration testing,testing,4261,15186,19447,34081,0.0009387467730579676,0.0008560516264980903,0.0008741708232632283,0.0015844605498664946,0.07102897266032662,0.06457137768085269,0.008269514655987733,7.808363654582593,stable_or_small_change
no_aggregators,chroma,Chroma,ai_ml,4261,15186,19447,34081,0.0,0.0,0.0,0.0005868372406912943,0.058683724069129424,0.058683724069129424,0.0,inf,stable_or_small_change
no_aggregators,elixir,Elixir,language,4261,15186,19447,34081,0.0004693733865289838,0.001382852627419992,0.0011827017020620146,0.0017018279980047534,0.05191262959427388,0.12324546114757695,-0.09134792408910081,1.349187322826989,stable_or_small_change
no_aggregators,dart,Dart,language,4261,15186,19447,34081,0.0004693733865289838,0.0015804030027657052,0.001336967141461408,0.001731169860039318,0.039420271857791005,0.12617964735103343,-0.11110296162367213,1.135700124524394,stable_or_small_change
no_aggregators,chatgpt,ChatGPT,ai_tool,4261,15186,19447,34081,0.0002346866932644919,6.585012511523772e-05,0.00010284362626626215,0.0004401279305184707,0.033728430425220855,0.02054412372539788,0.01688365681492542,1.2168053372914185,stable_or_small_change
no_aggregators,pinecone,Pinecone,ai_ml,4261,15186,19447,34081,0.0,0.0,0.0,0.0002640767583110824,0.02640767583110824,0.02640767583110824,0.0,inf,stable_or_small_change
no_aggregators,oracle,Oracle,data,4261,15186,19447,34081,0.0032856137057028865,0.0031608060055314103,0.0031881524142541267,0.0034329978580440717,0.024484544378994492,0.014738415234118521,0.012480770017147614,1.1808898981288076,stable_or_small_change
no_aggregators,anthropic_api,Anthropic API,ai_tool,4261,15186,19447,34081,0.0,0.0,0.0,0.000205393034241953,0.0205393034241953,0.0205393034241953,0.0,inf,stable_or_small_change
no_aggregators,tableau,Tableau,data,4261,15186,19447,34081,0.013377141516076038,0.014223627024891347,0.014038154985344784,0.014172119362694757,0.013396437734997275,0.07949778466187184,-0.08464855088153087,0.9391511589268937,stable_or_small_change
no_aggregators,vector_databases,Vector databases,ai_ml,4261,15186,19447,34081,0.0002346866932644919,0.0,5.1421813133131074e-05,0.00017605117220738828,0.012462935907425721,-0.005863552105710363,0.02346866932644919,0.24984595522431854,stable_or_small_change
no_aggregators,circleci,CircleCI,devops,4261,15186,19447,34081,0.0002346866932644919,0.00019755037534571315,0.0002056872525325243,0.00032276048238021184,0.011707322984768755,0.008807378911571993,0.0037136317918778764,2.371634939908341,stable_or_small_change
no_aggregators,confluence,Confluence,tooling,4261,15186,19447,34081,0.0016428068528514432,0.0026998551297247463,0.0024682470303902916,0.00255274199700713,0.008449496661683828,0.09099351441556867,-0.1057048276873303,0.8608264769582996,stable_or_small_change
no_aggregators,power_bi,Power BI,data,4261,15186,19447,34081,0.0,0.0,0.0,2.9341862034564715e-05,0.0029341862034564714,0.0029341862034564714,0.0,inf,stable_or_small_change
no_aggregators,erlang,Erlang,language,4261,15186,19447,34081,0.0002346866932644919,0.00019755037534571315,0.0002056872525325243,0.00023473489627651772,0.002904764374399342,4.82030120258067e-06,0.0037136317918778764,0.0012980019217638113,stable_or_small_change
no_aggregators,deep_learning,Deep learning,ai_ml,4261,15186,19447,34081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,stable_or_small_change
no_aggregators,computer_vision,Computer vision,ai_ml,4261,15186,19447,34081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,stable_or_small_change
no_aggregators,bdd,BDD,practice,4261,15186,19447,34081,0.012203708049753579,0.00954826814170947,0.010130097187226822,0.010093600539890262,-0.00364966473365598,-0.21101075098633165,0.26554399080441093,0.7946357601507681,stable_or_small_change
no_aggregators,unit_testing,Unit testing,testing,4261,15186,19447,34081,0.0002346866932644919,6.585012511523772e-05,0.00010284362626626215,5.868372406912943e-05,-0.004415990219713272,-0.017600296919536247,0.01688365681492542,1.0424457872169794,stable_or_small_change
no_aggregators,security,Security,practice,4261,15186,19447,34081,0.0016428068528514432,0.0010536020018438036,0.0011827017020620146,0.0010563070332443296,-0.012639466881768499,-0.05864998196071136,0.05892048510076396,0.9954090136971887,stable_or_small_change
no_aggregators,mongodb,MongoDB,data,4261,15186,19447,34081,0.0070406007979347575,0.0025023047543790335,0.003496683293052913,0.003344972271940377,-0.015171102111253588,-0.36956285259943805,0.4538296043555724,0.8143207253396543,stable_or_small_change
no_aggregators,r_language,R,language,4261,15186,19447,34081,0.0011734334663224596,0.000460950875806664,0.0006170617575975729,0.00017605117220738828,-0.04410105853901846,-0.09973822941150713,0.07124825905157955,1.3998690036664967,stable_or_small_change
no_aggregators,tdd,TDD,practice,4261,15186,19447,34081,0.021356489087068765,0.018438035032266563,0.01907749267239163,0.018544056805844897,-0.053343586654673245,-0.2812432281223867,0.2918454054802202,0.9636719401479424,stable_or_small_change
no_aggregators,express,Express,framework,4261,15186,19447,34081,0.007509974184463741,0.002963255630185697,0.003959479611251092,0.003198262961767554,-0.07612166494835385,-0.43117112226961873,0.45467185542780436,0.94831276033993,stable_or_small_change
no_aggregators,junit,JUnit,testing,4261,15186,19447,34081,0.02088711570053978,0.02225734228895035,0.02195711420784697,0.02115548252692116,-0.08016316809258094,0.026836682638137904,-0.1370226588410569,0.1958558012603436,stable_or_small_change
no_aggregators,c_language,C,language,4261,15186,19447,34081,0.004693733865289838,0.0,0.0010284362626626214,0.00014670931017282356,-0.08817269524897979,-0.4547024555117015,0.46937338652898386,0.96874358146768,stable_or_small_change
no_aggregators,hadoop,Hadoop,data,4261,15186,19447,34081,0.024407416099507157,0.022849993414987488,0.023191237723042116,0.022065080249992666,-0.11261574730494495,-0.23423358495144908,0.15574226845196693,1.5039821063328735,stable_or_small_change
no_aggregators,mocha,Mocha,testing,4261,15186,19447,34081,0.004693733865289838,0.003292506255761886,0.003599526919319175,0.002288665238696048,-0.1310861680623127,-0.24050686265937904,0.14012276095279524,1.7164011115967186,stable_or_small_change
no_aggregators,perl,Perl,language,4261,15186,19447,34081,0.011969021356489086,0.019162386408534175,0.017586260091530827,0.015551186878319297,-0.203507321321153,0.3582165521830211,-0.7193365052045089,0.49798188968760787,stable_or_small_change
no_aggregators,selenium,Selenium,testing,4261,15186,19447,34081,0.024407416099507157,0.02337679441590939,0.023602612228107164,0.021184824388955723,-0.24177878391514404,-0.3222591710551434,0.10306216835977676,3.126842527999005,stable_or_small_change
no_aggregators,kanban,Kanban,practice,4261,15186,19447,34081,0.011734334663224596,0.013894376399315159,0.01342109322774721,0.010944514538892638,-0.24765786888545724,-0.0789820124331958,-0.21600417360905633,0.3656503997748882,stable_or_small_change
no_aggregators,powershell,PowerShell,language,4261,15186,19447,34081,0.041070171321286084,0.03325431318319505,0.03496683293052913,0.03245209941022857,-0.2514733520300558,-0.8618071911057512,0.7815858138091034,1.1026392443149453,stable_or_small_change
no_aggregators,ruby,Ruby,language,4261,15186,19447,34081,0.023703356019713684,0.026208349795864613,0.025659484753432407,0.022505208180511136,-0.3154276572921271,-0.11981478392025478,-0.2504993776150929,0.47830371899908386,stable_or_small_change
no_aggregators,sql_server,SQL Server,data,4261,15186,19447,34081,0.011030274583431119,0.006650862636639009,0.007610428343703399,0.004166544408908189,-0.344388393479521,-0.6863730174522931,0.437941194679211,1.567272103632673,stable_or_small_change
no_aggregators,css,CSS,language,4261,15186,19447,34081,0.03754987092231871,0.02765705254839984,0.029824651617216022,0.024324403626654147,-0.5500247990561875,-1.322546729566456,0.9892818373918866,1.3368755794134248,stable_or_small_change
no_aggregators,linux,Linux,ops,4261,15186,19447,34081,0.115935226472659,0.17680758593441329,0.16346994395022368,0.1576538247117162,-0.5816119238507472,4.171859823905722,-6.087235946175429,0.6853455099809092,stable_or_small_change
no_aggregators,bitbucket,Bitbucket,tooling,4261,15186,19447,34081,0.02229523586012673,0.027591202423284604,0.026430811950429373,0.017722484668877086,-0.8708327281552287,-0.45727511912496444,-0.5295966563157873,0.8634403440272117,stable_or_small_change
no_aggregators,unix,Unix,ops,4261,15186,19447,34081,0.03848861769537667,0.0450414855788226,0.04360569753689515,0.03412458554619876,-0.9481111990696394,-0.436403214917791,-0.6552867883445932,0.6659728575029675,stable_or_small_change
no_aggregators,matlab,MATLAB,language,4261,15186,19447,34081,0.009152781037315184,0.03266166205715791,0.027510670026225124,0.017663800944807958,-0.9846869081417166,0.8511019907492774,-2.350888101984273,0.3620342414557727,stable_or_small_change
no_aggregators,php,PHP,language,4261,15186,19447,34081,0.02558084956582962,0.022059791913604635,0.022831285031110198,0.010885830814823508,-1.1945454216286688,-1.469501875100611,0.35210576522249837,4.173467236959388,stable_or_small_change
no_aggregators,aspnet,ASP.NET,framework,4261,15186,19447,34081,0.025111476179300634,0.027788752798630318,0.02720213914742634,0.013086470467415862,-1.4115668680010476,-1.202500571188477,-0.2677276619329684,4.491506639644692,stable_or_small_change
no_aggregators,csharp,C#,language,4261,15186,19447,34081,0.11945552687162637,0.1255103384696431,0.12418367871651155,0.10882896628620052,-1.535471243031103,-1.0626560585425855,-0.6054811598016727,1.7550604859293424,stable_or_small_change
no_aggregators,scrum,Scrum,practice,4261,15186,19447,34081,0.09011969021356489,0.09383642828921375,0.09302205995783411,0.07602476453155717,-1.699729542627694,-1.4094925682007722,-0.37167380756488594,3.7922838239138126,stable_or_small_change
no_aggregators,jira,Jira,tooling,4261,15186,19447,34081,0.05843698662285848,0.0940998287896747,0.08628580243739395,0.0669287873008421,-1.9357015136551845,0.8491800677983621,-3.5662842166816215,0.2381134021304989,stable_or_small_change
no_aggregators,angular,Angular,framework,4261,15186,19447,34081,0.10279277164984746,0.09732648492032135,0.09852419396307914,0.07884158328687539,-1.968261067620375,-2.3951188362972067,0.5466286729526106,4.38161947005083,stable_or_small_change
no_aggregators,sql,SQL,data,4261,15186,19447,34081,0.26801220370804973,0.2605030949558804,0.26214840335270223,0.24019248261494675,-2.1955920737755488,-2.781972109310299,0.7509108752169313,3.704796669120836,calibrated_declining
no_aggregators,javascript,JavaScript,language,4261,15186,19447,34081,0.21262614409762967,0.19485052021598842,0.1987453077595516,0.17549367682873154,-2.3251630930820055,-3.713246726889813,1.777562388164125,2.088954374605592,declining_not_above_2024_noise
no_aggregators,html,HTML,language,4261,15186,19447,34081,0.10819056559493077,0.10588700118530225,0.10639173137244819,0.06678207799066929,-3.9609653381778895,-4.140848760426148,0.23035644096285196,17.975832336695614,calibrated_declining
no_aggregators,dotnet,.NET,framework,4261,15186,19447,34081,0.10607838535555034,0.10015804030027657,0.10145523731166761,0.06132449165224025,-4.013074565942736,-4.475389370331008,0.5920345055273766,7.5593387354076444,calibrated_declining
company_cap50,ci_cd,CI/CD,devops,4483,14889,19372,31589,0.1987508364934196,0.14883471018872993,0.1603861243031179,0.3461964607933141,18.58103364901962,14.744562429989452,4.991612630468967,2.953867521687913,calibrated_rising
company_cap50,python,Python,language,4483,14889,19372,31589,0.3096140977024314,0.30310967828598295,0.30461490811480485,0.49017062901642977,18.555572090162492,18.055653131399836,0.650441941644847,27.75905422971409,calibrated_rising
company_cap50,api_design,API design,practice,4483,14889,19372,31589,0.15190720499665403,0.13540197461212977,0.13922155688622753,0.2965272721516984,15.730571526547084,14.462006715504435,1.6505230384524254,8.76207503838565,calibrated_rising
company_cap50,observability,Observability,practice,4483,14889,19372,31589,0.025875529779165737,0.016387937403452214,0.01858352260995251,0.14612681629681218,12.75432936868597,12.025128651764645,0.9487592375713523,12.67458399935767,calibrated_rising
company_cap50,llm,LLM,ai_tool,4483,14889,19372,31589,0.015168414008476466,0.00846262341325811,0.010014453850918852,0.13241951312165628,12.240505927073743,11.725109911317983,0.6705790595218355,17.485052276578266,calibrated_rising
company_cap50,aws,AWS,cloud,4483,14889,19372,31589,0.26031675217488287,0.22855799583585198,0.23590749535411934,0.3524961220678084,11.658862671368905,9.217936989292552,3.1758756339030887,2.9024867633005798,calibrated_rising
company_cap50,kubernetes,Kubernetes,cloud,4483,14889,19372,31589,0.1309391032790542,0.11760359997313453,0.1206896551724138,0.22330558105669696,10.261592588428316,9.236647777764276,1.3335503305919663,6.92635858270464,calibrated_rising
company_cap50,docker,Docker,cloud,4483,14889,19372,31589,0.12625474012937765,0.10867083081469542,0.11274003716704523,0.19139573902307766,7.865570185603243,6.514099889370001,1.7583909314682233,3.7045800070925354,calibrated_rising
company_cap50,terraform,Terraform,cloud,4483,14889,19372,31589,0.0749498103948249,0.058163745046678754,0.06204831715878588,0.131343189084808,6.9294871926022115,5.639337868998309,1.6786065348146146,3.3595352764554307,calibrated_rising
company_cap50,gcp,GCP,cloud,4483,14889,19372,31589,0.06625027883113986,0.05151454093626167,0.05492463349163741,0.12415714330937985,6.9232509817742445,5.790686447823999,1.4735737894878191,3.929688821240985,calibrated_rising
company_cap50,typescript,TypeScript,language,4483,14889,19372,31589,0.09034128931519073,0.12881993417959567,0.11991534173033244,0.18724872582227992,6.733338409194747,9.690743650708919,-3.8478644864404945,2.518473216730519,rising_not_above_2024_noise
company_cap50,generative_ai,Generative AI,ai_tool,4483,14889,19372,31589,0.013606959625250948,0.0073880045671300965,0.008827173239727442,0.07141726550381462,6.259009226408718,5.7810305878563675,0.6218955058120852,9.295823066460928,calibrated_rising
company_cap50,azure,Azure,cloud,4483,14889,19372,31589,0.20923488735221948,0.1705285781449392,0.17948585587445798,0.24188799898698915,6.240214311253117,3.2653111634769667,3.870630920728027,0.8436121217320287,rising_not_above_2024_noise
company_cap50,rag,RAG,ai_ml,4483,14889,19372,31589,0.0033459736783403972,0.00033581838941500435,0.0010324179227751394,0.057171800310234576,5.613938238745943,5.382582663189417,0.3010155288925393,17.881411909187474,calibrated_rising
company_cap50,nextjs,Next.js,framework,4483,14889,19372,31589,0.0238679455721615,0.025858015984955338,0.02539748090026843,0.07910981670834784,5.3712335808079406,5.524187113618634,-0.19900704127938373,27.75875204266411,calibrated_rising
company_cap50,microservices,Microservices,architecture,4483,14889,19372,31589,0.11019406647334375,0.09073812881993418,0.0952405533760066,0.14834277754914685,5.310222417314024,3.81487110758031,1.945593765340957,1.9607747390739456,calibrated_rising
company_cap50,react,React,framework,4483,14889,19372,31589,0.14766897167075618,0.1370810665592048,0.13953128226306008,0.19199721422013993,5.246593195707986,4.432824254938375,1.0587905111551388,4.186686798035402,calibrated_rising
company_cap50,postgresql,PostgreSQL,data,4483,14889,19372,31589,0.06089672094579523,0.061656256296594804,0.06148048730125955,0.10785399981006047,4.637351250880092,4.695727886426524,-0.07595353507995756,61.823691043257604,calibrated_rising
company_cap50,claude,Claude,ai_tool,4483,14889,19372,31589,0.00022306491188935982,0.00013432735576600176,0.0001548626884162709,0.039444110291557186,3.928924760314091,3.9221045379667827,0.008873755612335806,441.98924438650187,calibrated_rising
company_cap50,kafka,Kafka,data,4483,14889,19372,31589,0.062012045505242024,0.05594734367653973,0.05735081561015899,0.09341859508056602,3.606777947040703,3.1406549575323996,0.6064701828702292,5.178580985908796,calibrated_rising
company_cap50,pytorch,PyTorch,ai_ml,4483,14889,19372,31589,0.0194066473343743,0.01390288132178118,0.015176543464794549,0.04691506537085694,3.173852190606239,2.750841803648264,0.5503766012593121,4.998108199647452,calibrated_rising
company_cap50,grafana,Grafana,ops,4483,14889,19372,31589,0.015837608744144548,0.01235811673047216,0.013163328515383026,0.04349615372439773,3.0332825209014707,2.7658544980253184,0.34794920136723867,7.9490180956217555,calibrated_rising
company_cap50,gitlab,GitLab,tooling,4483,14889,19372,31589,0.03435199643096141,0.033514675263617434,0.0337084451786083,0.06223685460128526,2.852840942267696,2.788485817032385,0.0837321167343974,33.30246416530477,calibrated_rising
company_cap50,mlops,MLOps,ai_ml,4483,14889,19372,31589,0.009368726299353113,0.005171603196991067,0.006142886640512079,0.034189116464592106,2.8046229824080027,2.4820390165238995,0.41971231023620453,5.913667424067367,calibrated_rising
company_cap50,agents,Agents,ai_tool,4483,14889,19372,31589,0.00022306491188935982,0.00033581838941500435,0.0003097253768325418,0.026179999366868215,2.5870273990035675,2.5956934454978855,-0.011275347752564453,230.2096132607106,calibrated_rising
company_cap50,rest_api,REST API,framework,4483,14889,19372,31589,0.06558108409547178,0.054133924373698704,0.056782985752632666,0.08208553610434012,2.5302550351707453,1.650445200886834,1.1447159721773077,1.4417945071104439,calibrated_rising
company_cap50,cursor,Cursor,ai_tool,4483,14889,19372,31589,0.0,6.716367788300088e-05,5.162089613875697e-05,0.023900724935895408,2.384910403975665,2.3900724935895408,-0.0067163677883000875,355.8578935705467,calibrated_rising
company_cap50,fastapi,FastAPI,framework,4483,14889,19372,31589,0.004015168414008476,0.0019477466586070252,0.0024261821185215774,0.02551521099116781,2.3089028872646233,2.1500042577159335,0.20674217554014512,10.399446809044758,calibrated_rising
company_cap50,airflow,Airflow,data,4483,14889,19372,31589,0.02119116662948918,0.016589428437101216,0.017654346479454883,0.04067871727500079,2.3024370795545908,1.9487550645511609,0.4601738192387964,4.2348238493331145,calibrated_rising
company_cap50,fine_tuning,Fine-tuning,ai_tool,4483,14889,19372,31589,0.01115324559446799,0.008261132379609107,0.008930415032004955,0.030263699389027825,2.1333284357022873,1.9110453794559834,0.28921132148588824,6.607782052367652,calibrated_rising
company_cap50,rust,Rust,language,4483,14889,19372,31589,0.01115324559446799,0.014977500167909195,0.014092504645880653,0.03501218778688784,2.091968314100719,2.385894219241985,-0.38242545734412053,6.238847789610067,calibrated_rising
company_cap50,sre,SRE,practice,4483,14889,19372,31589,0.02364488066027214,0.012492444086238163,0.015073301672517034,0.03596188546645984,2.088858379394281,1.2317004806187704,1.1152436574033977,1.1044227621850071,rising_not_above_2024_noise
company_cap50,graphql,GraphQL,framework,4483,14889,19372,31589,0.02230649118893598,0.021022231177379273,0.02131943010530663,0.04203995061572066,2.0720520510414033,1.9733459426784683,0.1284260011556706,15.365626313370079,calibrated_rising
company_cap50,mcp,MCP,ai_tool,4483,14889,19372,31589,0.00044612982377871963,0.0012089462018940156,0.0010324179227751394,0.0217164202728798,2.068400235010466,2.127029044910108,-0.07628163781152959,27.88389324001402,calibrated_rising
company_cap50,tensorflow,TensorFlow,ai_ml,4483,14889,19372,31589,0.018737452598706225,0.015313318557324198,0.016105719595292174,0.03672164361011745,2.0615924014825273,1.7984191011411224,0.3424134041382027,5.252186624140613,calibrated_rising
company_cap50,bash_shell,Bash/Shell,language,4483,14889,19372,31589,0.03680571046174437,0.04533548257102559,0.04336155275655585,0.0633448352274526,1.998328247089675,2.653912476570823,-0.8529772109281221,3.1113521470088377,stable_or_small_change
company_cap50,java,Java,language,4483,14889,19372,31589,0.27726968547847425,0.2540130297535093,0.2593950030972538,0.27864129918642566,1.9246296089171888,0.13716137079514135,2.3256655724964936,0.05897725469096789,stable_or_small_change
company_cap50,git,Git,tooling,4483,14889,19372,31589,0.14833816640642428,0.14681979985223992,0.14717117489159612,0.16477254740574251,1.7601372514146396,1.6434380999318239,0.15183665541843583,10.823724320077979,stable_or_small_change
company_cap50,redis,Redis,data,4483,14889,19372,31589,0.02007584207004238,0.02149237692256028,0.021164567416890358,0.03567697616258824,1.4512408745697882,1.5601134092545859,-0.14165348525178972,11.013590004379187,stable_or_small_change
company_cap50,kotlin,Kotlin,language,4483,14889,19372,31589,0.019629712246263663,0.017865538316878232,0.018273797233119966,0.0324796606413625,1.4205863408242532,1.2849948395098836,0.17641739293854306,7.283833062636436,stable_or_small_change
company_cap50,spark,Spark,data,4483,14889,19372,31589,0.016506803479812624,0.011417825240110148,0.0125954986578567,0.026718161385292347,1.4122662727435649,1.0211357905479723,0.5088978239702476,2.006563483768546,stable_or_small_change
company_cap50,playwright,Playwright,testing,4483,14889,19372,31589,0.005353557885344635,0.0018805829807240243,0.0026842865992153624,0.01665136598182912,1.3967079382613756,1.1297808096484483,0.34729749046206115,3.2530635569676423,stable_or_small_change
company_cap50,dbt,dbt,data,4483,14889,19372,31589,0.007807271916127593,0.005171603196991067,0.005781540367540781,0.019532115609864193,1.3750575242323413,1.17248436937366,0.26356687191365263,4.448527088631149,stable_or_small_change
company_cap50,helm,Helm,cloud,4483,14889,19372,31589,0.013160829801472228,0.008664114446907113,0.00970472847408631,0.023045997024280604,1.3341268550194294,0.9885167222808376,0.4496715354565115,2.1983084192271245,stable_or_small_change
company_cap50,bigquery,BigQuery,data,4483,14889,19372,31589,0.009368726299353113,0.005708912620055074,0.006555853809622135,0.018867327234163792,1.2311473424541657,0.9498600934810679,0.36598136792980385,2.5953782807414765,stable_or_small_change
company_cap50,serverless,Serverless,architecture,4483,14889,19372,31589,0.02230649118893598,0.016320773725569213,0.01770596737559364,0.029472284656051156,1.1766317280457517,0.7165793467115177,0.5985717463366766,1.1971486310489263,stable_or_small_change
company_cap50,hugging_face,Hugging Face,ai_ml,4483,14889,19372,31589,0.0006691947356680794,0.0010074551682450132,0.0009291761304976255,0.012377726423755104,1.144855029325748,1.1708531688087025,-0.033826043257693374,34.6139558768052,stable_or_small_change
company_cap50,grpc,gRPC,framework,4483,14889,19372,31589,0.006245817532902075,0.006582040432534086,0.006504232913483378,0.01731615435752952,1.0811921444046142,1.1070336824627447,-0.0336222899632011,32.9255884615346,stable_or_small_change
company_cap50,evals,Evals,ai_tool,4483,14889,19372,31589,0.00022306491188935982,0.0,5.162089613875697e-05,0.010256734939377631,1.0205114043238874,1.0033670027488273,0.022306491188935983,44.98094273322992,stable_or_small_change
company_cap50,agile,Agile,practice,4483,14889,19372,31589,0.029667633281284855,0.028208744710860368,0.028546355564732603,0.03855772579062332,1.0011370225890714,0.8890092509338463,0.14588885704244875,6.093743339665582,stable_or_small_change
company_cap50,gemini,Gemini,ai_tool,4483,14889,19372,31589,0.00022306491188935982,0.0,5.162089613875697e-05,0.009845199278229763,0.9793578382091005,0.9622134366340404,0.022306491188935983,43.136028364304025,stable_or_small_change
company_cap50,scikit_learn,scikit-learn,ai_ml,4483,14889,19372,31589,0.007138077180459514,0.005104439519108066,0.005575056782985753,0.015005223337237646,0.9430166554251893,0.7867146156778131,0.2033637661351448,3.8685092759100663,stable_or_small_change
company_cap50,gitlab_ci,GitLab CI,devops,4483,14889,19372,31589,0.006468882444791434,0.004298475384512056,0.004800743340904398,0.014150495425622843,0.9349752084718446,0.7681612980831409,0.2170407060279378,3.5392499045052963,stable_or_small_change
company_cap50,oauth,OAuth,security,4483,14889,19372,31589,0.0194066473343743,0.013499899254483175,0.014866818087962008,0.024027351293171673,0.9160533205209666,0.4620703958797372,0.5906748079891126,0.7822754409533816,stable_or_small_change
company_cap50,dynamodb,DynamoDB,data,4483,14889,19372,31589,0.019629712246263663,0.017529719927463227,0.018015692752426184,0.02690810092120675,0.8892408168780567,0.7278388674943088,0.2099992318800436,3.4659120463358035,stable_or_small_change
company_cap50,pandas,Pandas,ai_ml,4483,14889,19372,31589,0.008922596475574392,0.007992477668077104,0.008207722486062358,0.016936275285700717,0.8728552799638359,0.8013678810126326,0.09301188074972884,8.615758272525511,stable_or_small_change
company_cap50,llamaindex,LlamaIndex,ai_ml,4483,14889,19372,31589,0.00022306491188935982,6.716367788300088e-05,0.00010324179227751394,0.00880053183070056,0.8697290038423048,0.8577466918811202,0.015590123400635895,55.018595417027555,stable_or_small_change
company_cap50,argo_cd,Argo CD,devops,4483,14889,19372,31589,0.002230649118893598,0.00308952918261804,0.0028907701837703904,0.01145968533350217,0.856891514973178,0.9229036214608571,-0.08588800637244422,10.745430711929481,stable_or_small_change
company_cap50,nodejs,Node.js,framework,4483,14889,19372,31589,0.08119562792772697,0.08019343139230305,0.08042535618418335,0.08892335939725854,0.8498003213075187,0.7727731469531568,0.10021965354239243,7.710794436405405,stable_or_small_change
company_cap50,machine_learning,Machine learning,ai_ml,4483,14889,19372,31589,0.0017845192951148785,0.0009402914903620122,0.0011356597150526534,0.009212067491848427,0.8076407776795774,0.7427548196733549,0.08442278047528663,8.798037869539064,stable_or_small_change
company_cap50,cpp,C++,language,4483,14889,19372,31589,0.10372518402855231,0.1628719188662771,0.14918438984100765,0.15685840007597582,0.7674010234968165,5.313321604742351,-5.9146734837724795,0.8983288121178624,stable_or_small_change
company_cap50,rabbitmq,RabbitMQ,data,4483,14889,19372,31589,0.008922596475574392,0.00920142386997112,0.009136898616559983,0.016777992339105385,0.7641093722545402,0.7855395863530993,-0.027882739439672767,28.172970165026165,stable_or_small_change
company_cap50,flink,Flink,data,4483,14889,19372,31589,0.006468882444791434,0.00537309423064007,0.005626677679124509,0.012852575263541105,0.7225897584416596,0.6383692818749671,0.10957882141513645,5.825662966902355,stable_or_small_change
company_cap50,go,Go,language,4483,14889,19372,31589,0.024760205219718938,0.021962522667741284,0.022609952508775552,0.02966222419196556,0.7052271683190007,0.4902018972246621,0.2797682551977654,1.7521712635986642,stable_or_small_change
company_cap50,codex,Codex,ai_tool,4483,14889,19372,31589,0.0,6.716367788300088e-05,5.162089613875697e-05,0.00655291398904682,0.6501293092908064,0.655291398904682,-0.0067163677883000875,97.5663363829181,stable_or_small_change
company_cap50,vue,Vue,framework,4483,14889,19372,31589,0.02208342627704662,0.02216401370139029,0.02214536444352674,0.028206021083288485,0.6060656639761745,0.6122594806241863,-0.008058742434366786,75.97456868868083,stable_or_small_change
company_cap50,opensearch,OpenSearch,data,4483,14889,19372,31589,0.0031229087664510374,0.0012761098797770165,0.00170348957257898,0.007724207793852291,0.6020718221273311,0.4601299027401253,0.1846798886674021,2.4914997840874427,stable_or_small_change
company_cap50,jenkins,Jenkins,devops,4483,14889,19372,31589,0.09391032790542048,0.08643965343542212,0.0881684906049969,0.09408338345626642,0.5914892851269518,0.01730555508459436,0.7470674469998356,0.023164648860142568,stable_or_small_change
company_cap50,elasticsearch,Elasticsearch,data,4483,14889,19372,31589,0.01159937541824671,0.015850627980388207,0.014866818087962008,0.020608439646712464,0.5741621558750456,0.9009064228465754,-0.4251252562141497,2.1191552599565124,stable_or_small_change
company_cap50,numpy,NumPy,ai_ml,4483,14889,19372,31589,0.007584207004238233,0.006514876754651085,0.006762337394177163,0.011966190762607236,0.5203853368430073,0.4381983758369003,0.10693302495871482,4.097876928162108,stable_or_small_change
company_cap50,pytest,Pytest,testing,4483,14889,19372,31589,0.0033459736783403972,0.0022835650480220295,0.0025294239107990914,0.007724207793852291,0.51947838830532,0.4378234115511893,0.10624086303183677,4.121045321516153,stable_or_small_change
company_cap50,weaviate,Weaviate,ai_ml,4483,14889,19372,31589,0.00022306491188935982,0.0,5.162089613875697e-05,0.005223337237646016,0.517171634150726,0.5000272325756657,0.022306491188935983,22.416220836367092,stable_or_small_change
company_cap50,devops,DevOps,practice,4483,14889,19372,31589,0.009814856123131831,0.010343206393982134,0.01022093743547388,0.014910253569280446,0.46893161338065653,0.5095397446148614,-0.05283502708503026,9.643976216664592,stable_or_small_change
company_cap50,ansible,Ansible,cloud,4483,14889,19372,31589,0.04528217711354004,0.04493250050372758,0.045013421432996074,0.04928930956978695,0.4275888136790876,0.4007132456246912,0.03496766098124576,11.459538166982519,stable_or_small_change
company_cap50,openai_api,OpenAI API,ai_tool,4483,14889,19372,31589,0.00044612982377871963,0.0,0.00010324179227751394,0.004273639558074013,0.4170397765796499,0.38275097342952935,0.044612982377871965,8.5793630694229,stable_or_small_change
company_cap50,jest,Jest,testing,4483,14889,19372,31589,0.014722284184697747,0.008596950769024113,0.010014453850918852,0.014118838836303776,0.4104384985384924,-0.0603445348393971,0.6125333415673635,0.09851632677657383,stable_or_small_change
