comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,individually,noise,uncategorized_or_context_needed,-1.4843157552887967,-0.5517786850487525,arshkon_2024_heavy,11,20,0.7361059992638941,0.42028020080988,11,20,0.004407051282051282,0.0029686804215526197,25,11,15,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,manufacturability,noise,uncategorized_or_context_needed,0.8955415410285291,0.4778224311726387,scraped_2026_heavy,4,21,0.2676749088232342,0.44129421085037396,4,19,0.0016025641025641025,0.002820246400474989,21,4,17,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,fabrication,noise,uncategorized_or_context_needed,-0.4834424974282171,-0.21272202139511798,arshkon_2024_heavy,7,18,0.46843109044065984,0.378252180728892,7,17,0.0028044871794871795,0.002523378358319727,21,6,15,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,explaining,noise,uncategorized_or_context_needed,0.6611445463077957,0.29394316452398783,scraped_2026_heavy,6,26,0.4015123632348513,0.546364261052844,6,26,0.002403846153846154,0.003859284548018406,28,6,23,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,website,noise,uncategorized_or_context_needed,-6.984088774918399,-1.3675860828828812,arshkon_2024_heavy,58,46,3.8812861779368957,0.9666444618627239,27,26,0.010817307692307692,0.003859284548018406,47,26,21,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,microcontroller,noise,uncategorized_or_context_needed,0.15938460830430415,0.06743401410438032,scraped_2026_heavy,7,24,0.46843109044065984,0.5043362409718559,7,20,0.0028044871794871795,0.0029686804215526197,27,7,20,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,reported,noise,uncategorized_or_context_needed,-1.6596301983693476,-0.5258669423201834,arshkon_2024_heavy,15,28,1.0037809080871283,0.5883922811338319,14,26,0.005608974358974359,0.003859284548018406,36,14,22,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,predictable,noise,uncategorized_or_context_needed,0.5393183490449004,0.2635375092801233,scraped_2026_heavy,5,21,0.33459363602904274,0.44129421085037396,5,21,0.002003205128205128,0.003117114442630251,22,5,18,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,typescript,tech_stack,,2.7308136985336304,0.22931679771492774,scraped_2026_heavy,171,692,11.44310235219326,14.541694948021846,150,578,0.06009615384615385,0.08579486418287072,546,117,448,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,tests,noise,uncategorized_or_context_needed,-0.8946416914127118,-0.06728139662503807,arshkon_2024_heavy,230,686,15.391307257335965,14.415610887778882,175,518,0.07011217948717949,0.07688882291821285,502,158,365,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,procedure,noise,uncategorized_or_context_needed,-0.4342428040406627,-0.12479732873976701,arshkon_2024_heavy,16,45,1.0706996352929368,0.9456304518222299,15,43,0.006009615384615385,0.006382662906338133,48,14,35,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,redshift,noise,uncategorized_or_context_needed,-2.046645571842268,-0.3517775203590645,arshkon_2024_heavy,48,107,3.2120989058788103,2.248499074332858,43,98,0.017227564102564104,0.014546534065607837,115,35,83,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,builder,noise,uncategorized_or_context_needed,-0.434883071633361,-0.11452702322819519,arshkon_2024_heavy,19,54,1.2714558169103625,1.1347565421866759,17,51,0.006810897435897436,0.007570135074959181,59,15,44,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,operational,org_scope,,7.5871211376122245,0.5209928665885508,scraped_2026_heavy,240,1314,16.060494529394052,27.612409193209114,187,944,0.07491987179487179,0.14012171589728364,668,139,565,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,cross-browser,noise,uncategorized_or_context_needed,0.22272052825529107,0.07511523072681925,scraped_2026_heavy,11,38,0.7361059992638941,0.7985323815387719,11,35,0.004407051282051282,0.005195190737717085,42,11,31,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,jpa,noise,uncategorized_or_context_needed,-2.4196382116536856,-0.6655029014956728,arshkon_2024_heavy,21,34,1.4052932713219795,0.7144763413767959,16,30,0.00641025641025641,0.00445302063232893,38,14,24,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,accomplish,noise,uncategorized_or_context_needed,-0.8348972605265761,-0.21218100271602935,arshkon_2024_heavy,21,54,1.4052932713219795,1.1347565421866759,21,51,0.008413461538461538,0.007570135074959181,51,20,33,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,feasibility,noise,uncategorized_or_context_needed,-0.5624652830832678,-0.11068236331124126,arshkon_2024_heavy,34,97,2.2752367249974905,2.038358973927918,33,93,0.013221153846153846,0.013804363960219682,105,32,75,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,securing,noise,uncategorized_or_context_needed,-1.0626097208596985,-0.27962732561588055,arshkon_2024_heavy,20,48,1.338374544116171,1.0086724819437118,17,42,0.006810897435897436,0.006234228885260502,50,16,35,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,offs,noise,uncategorized_or_context_needed,1.709401075038886,0.8777002032566728,scraped_2026_heavy,4,32,0.2676749088232342,0.6724483212958079,4,30,0.0016025641025641025,0.00445302063232893,27,2,27,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,rest/soap,noise,uncategorized_or_context_needed,2.4866220703851005,2.207248566983271,scraped_2026_heavy,1,37,0.06691872720580855,0.777518371498278,1,32,0.00040064102564102563,0.0047498886744841914,27,1,26,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,cryptographic,boilerplate,,2.4601155263596866,1.3924193528420936,scraped_2026_heavy,3,42,0.20075618161742564,0.8825884217007479,3,25,0.001201923076923077,0.0037108505269407748,26,3,24,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,thinker,noise,uncategorized_or_context_needed,0.9805754634377061,0.3211144229137659,scraped_2026_heavy,11,49,0.7361059992638941,1.029686491984206,11,48,0.004407051282051282,0.007124833011726288,45,9,37,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,dependency,noise,uncategorized_or_context_needed,0.6642379502533491,0.1472961033127671,scraped_2026_heavy,25,93,1.6729681801452136,1.9543029337659417,25,82,0.010016025641025642,0.012171589728365741,94,25,69,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,applying,noise,uncategorized_or_context_needed,2.976073137403198,0.3919856251588776,scraped_2026_heavy,67,321,4.483554722789172,6.745497222998573,66,282,0.026442307692307692,0.04185839394389194,231,59,185,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,packet,noise,uncategorized_or_context_needed,-0.04003473872091022,-0.017128403300779027,arshkon_2024_heavy,7,22,0.46843109044065984,0.462308220890868,7,21,0.0028044871794871795,0.003117114442630251,26,7,19,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,qualities,noise,uncategorized_or_context_needed,-0.9166567158155615,-0.23971899303981026,arshkon_2024_heavy,20,50,1.338374544116171,1.0507005020246998,20,49,0.008012820512820512,0.007273267032803918,32,17,16,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,certain,noise,uncategorized_or_context_needed,3.0445015016728965,0.6523829809363839,scraped_2026_heavy,24,151,1.6060494529394052,3.1731155161145934,22,118,0.008814102564102564,0.017515214487160456,59,12,51,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,articles,noise,uncategorized_or_context_needed,-1.6044084008820325,-0.6021090443750818,arshkon_2024_heavy,11,19,0.7361059992638941,0.39926619076938596,6,19,0.002403846153846154,0.002820246400474989,21,5,16,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,mentors,mgmt,,0.8621068683410748,0.3306407031583305,scraped_2026_heavy,8,36,0.5353498176464684,0.756504361457784,7,34,0.0028044871794871795,0.005046756716639454,30,6,25,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,schematics,noise,uncategorized_or_context_needed,-0.865824757736794,-0.20134755947822924,arshkon_2024_heavy,25,65,1.6729681801452136,1.3659106526321099,23,62,0.00921474358974359,0.009202909306813122,72,21,52,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,unix/linux,tech_stack,,1.233442251574031,0.324831640695054,scraped_2026_heavy,17,76,1.1376183624987453,1.5970647630775439,14,69,0.005608974358974359,0.010241947454356538,55,9,48,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,drift,ai_domain,,2.6628762200760616,1.4930278468753553,scraped_2026_heavy,3,47,0.20075618161742564,0.9876584719032179,2,43,0.0008012820512820513,0.006382662906338133,42,2,40,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,itar,noise,uncategorized_or_context_needed,3.999289568167624,1.0151357715003861,scraped_2026_heavy,16,148,1.0706996352929368,3.110073485993112,9,104,0.003605769230769231,0.015437138192073624,46,6,41,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,hl7,noise,uncategorized_or_context_needed,-1.9097510828368058,-0.6678096336359385,arshkon_2024_heavy,13,21,0.8699434536755112,0.44129421085037396,10,20,0.004006410256410256,0.0029686804215526197,29,9,20,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,runbooks,noise,uncategorized_or_context_needed,4.086073858434661,1.3428033001307167,scraped_2026_heavy,9,119,0.6022685448522769,2.5006671948187855,9,102,0.003605769230769231,0.015140270149918362,99,9,91,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,skillsstrong,noise,uncategorized_or_context_needed,-5.598250943519181,-4.738790677477964,arshkon_2024_heavy,52,1,3.4797738147020447,0.021014010040493997,50,1,0.020032051282051284,0.00014843402107763098,46,45,1,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,operationalize,org_scope,,2.0595590486575857,1.4225465220408804,scraped_2026_heavy,2,29,0.1338374544116171,0.6094062911743259,2,28,0.0008012820512820513,0.0041561525901736675,27,2,25,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,owasp,noise,uncategorized_or_context_needed,-0.4690501611121079,-0.19248681170407878,arshkon_2024_heavy,8,21,0.5353498176464684,0.44129421085037396,8,19,0.003205128205128205,0.002820246400474989,26,8,18,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,determining,noise,uncategorized_or_context_needed,-2.9505408290680117,-0.7405266641174251,arshkon_2024_heavy,26,39,1.7398869073510224,0.8195463915792659,24,33,0.009615384615384616,0.004898322695561823,40,20,21,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,dynamodb,noise,uncategorized_or_context_needed,0.35549126313003443,0.06148571194287911,scraped_2026_heavy,42,143,2.810586542643959,3.0050034357906417,35,124,0.014022435897435898,0.018405818613626244,138,31,109,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,soa,noise,uncategorized_or_context_needed,-1.5099374548348856,-0.3764243352904071,arshkon_2024_heavy,23,50,1.5391307257335967,1.0507005020246998,21,46,0.008413461538461538,0.006827964969571026,52,20,33,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,jvm,noise,uncategorized_or_context_needed,-0.07092304818508266,-0.02679986882221108,arshkon_2024_heavy,9,28,0.6022685448522769,0.5883922811338319,7,28,0.0028044871794871795,0.0041561525901736675,32,7,26,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,consistent,noise,uncategorized_or_context_needed,2.301196568572558,0.4020025373104028,scraped_2026_heavy,38,184,2.542911633820725,3.8665778474508956,36,170,0.014423076923076924,0.025233783583197267,165,34,132,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,later,noise,uncategorized_or_context_needed,0.8142095317629089,0.3921938018678368,scraped_2026_heavy,5,24,0.33459363602904274,0.5043362409718559,5,23,0.002003205128205128,0.003413982484785513,20,5,15,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,portfolio,noise,uncategorized_or_context_needed,-2.8800911528793143,-0.4867843057160339,arshkon_2024_heavy,52,101,3.4797738147020447,2.122415014089894,44,85,0.017628205128205128,0.012616891791598634,122,42,81,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,individual,noise,uncategorized_or_context_needed,0.13313494833952996,0.0173325730533902,scraped_2026_heavy,75,244,5.018904540435641,5.127418449880535,71,227,0.02844551282051282,0.03369452278462223,205,64,148,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,defines,noise,uncategorized_or_context_needed,-2.185844307225348,-0.7189843763772803,arshkon_2024_heavy,15,23,1.0037809080871283,0.48332223093136195,13,22,0.005208333333333333,0.003265548463707882,31,13,19,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,yrs,noise,uncategorized_or_context_needed,0.17014452239512307,0.04633846734267877,scraped_2026_heavy,17,57,1.1376183624987453,1.197798572308158,11,34,0.004407051282051282,0.005046756716639454,32,10,22,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,containerized,noise,uncategorized_or_context_needed,5.622071519708379,1.0913141457213813,scraped_2026_heavy,27,271,1.8068056345568309,5.694796720973873,25,236,0.010016025641025642,0.03503042897432091,220,24,197,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,builds,noise,uncategorized_or_context_needed,1.1638668683053246,0.20520926753014024,scraped_2026_heavy,39,154,2.609830361026533,3.2361575462360754,37,124,0.014823717948717948,0.018405818613626244,133,34,103,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,explore,noise,uncategorized_or_context_needed,1.8472081654369903,0.43262078477249055,scraped_2026_heavy,21,105,1.4052932713219795,2.2064710542518697,20,104,0.008012820512820512,0.015437138192073624,90,18,74,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,classified,noise,uncategorized_or_context_needed,3.1057582358535423,1.1746710654749837,scraped_2026_heavy,7,77,0.46843109044065984,1.6180787731180377,6,60,0.002403846153846154,0.00890604126465786,41,4,38,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,significantly,noise,uncategorized_or_context_needed,0.7672195201085072,0.3150850548448325,scraped_2026_heavy,7,31,0.46843109044065984,0.6514343112553139,7,30,0.0028044871794871795,0.00445302063232893,31,7,25,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,adherence,noise,uncategorized_or_context_needed,1.194650488000891,0.16651044275027527,scraped_2026_heavy,63,239,4.215879813965938,5.022348399678065,61,224,0.024439102564102564,0.03324922072138934,209,47,163,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,sdlc,noise,uncategorized_or_context_needed,-0.8291771611559487,-0.0939890430446022,arshkon_2024_heavy,102,296,6.825710174992471,6.220146971986224,93,261,0.037259615384615384,0.03874127950126169,236,71,178,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,sql/nosql,tech_stack,,2.327626825485035,1.3255109278755572,scraped_2026_heavy,3,39,0.20075618161742564,0.8195463915792659,3,37,0.001201923076923077,0.005492058779872347,37,3,34,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,bs/ms,noise,uncategorized_or_context_needed,1.8435872296118057,0.5237775170857297,scraped_2026_heavy,14,77,0.9368621808813197,1.6180787731180377,14,77,0.005608974358974359,0.011429419622977586,48,12,37,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,continuous,noise,uncategorized_or_context_needed,-3.732127438231141,-0.19307724707483143,arshkon_2024_heavy,504,1322,33.72703851172751,27.780521273533065,373,1035,0.14943910256410256,0.15362921181534808,877,318,617,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,repetitive,noise,uncategorized_or_context_needed,-0.8697422842907085,-0.23974818760964212,arshkon_2024_heavy,18,45,1.2045370897045538,0.9456304518222299,18,42,0.007211538461538462,0.006234228885260502,53,16,37,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,integration/continuous,noise,uncategorized_or_context_needed,-4.224084241856197,-0.9251524656880896,arshkon_2024_heavy,37,46,2.4759929066149162,0.9666444618627239,36,44,0.014423076923076924,0.006531096927415764,58,32,27,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,bottlenecks,noise,uncategorized_or_context_needed,0.8000086209532795,0.13547778299114555,scraped_2026_heavy,43,158,2.877505269849767,3.3202135863980513,43,154,0.017227564102564104,0.022858839245955172,155,40,116,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,exposure,credential,,9.911988445539112,1.0466570077647992,scraped_2026_heavy,92,879,6.156522902934387,18.471314825594224,77,734,0.030849358974358976,0.10895057147098115,574,68,519,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,sqs,noise,uncategorized_or_context_needed,-1.504290102038747,-0.33151822135499565,arshkon_2024_heavy,29,66,1.9406430889684478,1.386924662672604,27,62,0.010817307692307692,0.009202909306813122,74,24,53,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,gained,noise,uncategorized_or_context_needed,-0.37521751516525603,-0.17736311424766882,arshkon_2024_heavy,6,16,0.4015123632348513,0.33622416064790395,6,16,0.002403846153846154,0.0023749443372420957,21,6,15,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,modes,noise,uncategorized_or_context_needed,0.7910286917335126,0.21739503025688656,scraped_2026_heavy,16,64,1.0706996352929368,1.3448966425916158,15,58,0.006009615384615385,0.008609173222502597,61,14,48,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,vue,noise,uncategorized_or_context_needed,1.1058880036641074,0.24731134089937257,scraped_2026_heavy,24,99,1.6060494529394052,2.0803869940089057,21,93,0.008413461538461538,0.013804363960219682,96,20,77,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,leads,noise,uncategorized_or_context_needed,-2.3604831571224727,-0.3006057729752136,arshkon_2024_heavy,86,202,5.755010539699534,4.244830028179788,69,153,0.027644230769230768,0.022710405224877543,162,56,112,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,organizations,noise,uncategorized_or_context_needed,-0.9598568854784287,-0.1552268982987437,arshkon_2024_heavy,51,139,3.4128550874962356,2.920947395628666,46,127,0.01842948717948718,0.018851120676859137,144,41,105,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,mechatronics,noise,uncategorized_or_context_needed,0.9856788559041237,0.4316663205629627,scraped_2026_heavy,6,30,0.4015123632348513,0.63042030121482,4,25,0.0016025641025641025,0.0037108505269407748,22,4,19,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,composer,noise,uncategorized_or_context_needed,1.0610207894423425,0.46312761968276916,scraped_2026_heavy,6,31,0.4015123632348513,0.6514343112553139,6,21,0.002403846153846154,0.003117114442630251,27,6,21,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,docs,noise,uncategorized_or_context_needed,0.6611445463077957,0.29394316452398783,scraped_2026_heavy,6,26,0.4015123632348513,0.546364261052844,6,23,0.002403846153846154,0.003413982484785513,28,6,22,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,inception,noise,uncategorized_or_context_needed,-1.6044084008820325,-0.6021090443750818,arshkon_2024_heavy,11,19,0.7361059992638941,0.39926619076938596,11,19,0.004407051282051282,0.002820246400474989,26,11,15,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,fabric,noise,uncategorized_or_context_needed,3.5101050342987135,1.235299891946413,scraped_2026_heavy,8,94,0.5353498176464684,1.9753169438064357,6,57,0.002403846153846154,0.008460739201424967,58,6,53,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,stress,noise,uncategorized_or_context_needed,0.4148344272931469,0.13298298991658086,scraped_2026_heavy,12,44,0.8030247264697026,0.924616441781736,11,40,0.004407051282051282,0.005937360843105239,44,9,35,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,rapidly,tech_stack,,0.696796134786631,0.13086274606853543,scraped_2026_heavy,35,128,2.3421554522032992,2.6897932851832316,34,120,0.013621794871794872,0.01781208252931572,127,32,97,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,appropriate,noise,uncategorized_or_context_needed,0.9374921917191193,0.08946617635002418,scraped_2026_heavy,137,480,9.16786562719577,10.08672481943712,118,373,0.047275641025641024,0.05536588986195636,333,109,237,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723
